"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"html-keyboard-response","52","66615","0.0-5.0-3.15","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br><br>now","$75<br>in<br>12 weeks","0","67","75","12",""
"html-keyboard-response","53","67116","0.0-5.0-1.16","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","54","68093","0.0-5.0-2.16","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offer","","","974","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$47<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br><br>now","$50<br>in<br>12 weeks","1","47","50","12","NOW"
"html-keyboard-response","55","68350","0.0-5.0-3.16","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br><br>now","$50<br>in<br>12 weeks","1","47","50","12",""
"html-keyboard-response","56","68855","0.0-5.0-1.17","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","57","70142","0.0-5.0-2.17","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offer","","","1285","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$24<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24<br><br>now","$35<br>in<br>3 weeks","1","24","35","3","THEN"
"html-keyboard-response","58","70396","0.0-5.0-3.17","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$24<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24<br><br>now","$35<br>in<br>3 weeks","1","24","35","3",""
"html-keyboard-response","59","70900","0.0-5.0-1.18","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","60","73039","0.0-5.0-2.18","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offer","","","2136","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15<br><br>now","$35<br>in<br>2 weeks","0","15","35","2","NOW"
"html-keyboard-response","61","73292","0.0-5.0-3.18","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$15<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15<br><br>now","$35<br>in<br>2 weeks","0","15","35","2",""
"html-keyboard-response","62","73795","0.0-5.0-1.19","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","63","75384","0.0-5.0-2.19","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offer","","","1587","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br><br>now","$25<br>in<br>3 weeks","0","14","25","3","NOW"
"html-keyboard-response","64","75638","0.0-5.0-3.19","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$14<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br><br>now","$25<br>in<br>3 weeks","0","14","25","3",""
"html-keyboard-response","65","76141","0.0-5.0-1.20","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","66","76819","0.0-5.0-2.20","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offer","","","675","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12","NOW"
"html-keyboard-response","67","77071","0.0-5.0-3.20","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12",""
"html-keyboard-response","68","77573","0.0-5.0-1.21","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","69","78286","0.0-5.0-2.21","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offer","","","711","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br><br>now","$50<br>in<br>3 weeks","0","27","50","3","NOW"
"html-keyboard-response","70","78539","0.0-5.0-3.21","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$27<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br><br>now","$50<br>in<br>3 weeks","0","27","50","3",""
"html-keyboard-response","71","79041","0.0-5.0-1.22","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","72","79802","0.0-5.0-2.22","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offer","","","760","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2","NOW"
"html-keyboard-response","73","80057","0.0-5.0-3.22","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$33<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2",""
"html-keyboard-response","74","80560","0.0-5.0-1.23","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","75","81503","0.0-5.0-2.23","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offer","","","941","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$34<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br><br>now","$50<br>in<br>6 weeks","1","34","50","6","NOW"
"html-keyboard-response","76","81756","0.0-5.0-3.23","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br><br>now","$50<br>in<br>6 weeks","1","34","50","6",""
"html-keyboard-response","77","82258","0.0-5.0-1.24","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","78","83164","0.0-5.0-2.24","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offer","","","903","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$40<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6","NOW"
"html-keyboard-response","79","83417","0.0-5.0-3.24","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6",""
"html-keyboard-response","80","83920","0.0-5.0-1.25","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","81","84779","0.0-5.0-2.25","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offer","","","858","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$19<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19<br><br>now","$25<br>in<br>6 weeks","1","19","25","6","NOW"
"html-keyboard-response","82","85031","0.0-5.0-3.25","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$19<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19<br><br>now","$25<br>in<br>6 weeks","1","19","25","6",""
"html-keyboard-response","83","85534","0.0-5.0-1.26","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","84","86176","0.0-5.0-2.26","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offer","","","637","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","NOW"
"html-keyboard-response","85","86430","0.0-5.0-3.26","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3",""
"","","","","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","fullscreenexit","86","86439","fullscreenexit","","","","","","","","","","","","",""
"fullscreen","86","87431","0.0-6.0","5f932e6a3ceaf50d5768745b","bdp_td","Mon Mar 27 2023 13:42:35 GMT-0400 (Eastern Daylight Time)","87432","","","","","","","","true","","","","","","","","",""
"html-keyboard-response","87","87935","0.0-7.0","","","","","","","","","","","null","","","null","","","","","","",""
