"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen","numBlurs"
"html-keyboard-response","53","86119","0.0-5.0-2.16","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","915","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$49<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$49<br><br>now","$60<br>in<br>6 weeks","1","49","60","6","THEN",""
"html-keyboard-response","54","86372","0.0-5.0-3.16","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>6 weeks</font></div></div><div class='cr'><div class='vertical-center'>$49<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$49<br><br>now","$60<br>in<br>6 weeks","1","49","60","6","",""
"html-keyboard-response","55","86874","0.0-5.0-1.17","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","56","87525","0.0-5.0-2.17","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","650","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br><br>now</div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28<br><br>now","$30<br>in<br>12 weeks","0","28","30","12","THEN",""
"html-keyboard-response","57","87777","0.0-5.0-3.17","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>in<br>12 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br><br>now","$30<br>in<br>12 weeks","0","28","30","12","",""
"html-keyboard-response","58","88279","0.0-5.0-1.18","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","59","89165","0.0-5.0-2.18","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","886","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$60<br>in<br>12 weeks","0","54","60","12","THEN",""
"html-keyboard-response","60","89417","0.0-5.0-3.18","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>12 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$60<br>in<br>12 weeks","0","54","60","12","",""
"html-keyboard-response","61","89919","0.0-5.0-1.19","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","62","91403","0.0-5.0-2.19","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","1483","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$78<br><br>now","$80<br>in<br>12 weeks","0","78","80","12","THEN",""
"html-keyboard-response","63","91656","0.0-5.0-3.19","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>12 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$78<br><br>now","$80<br>in<br>12 weeks","0","78","80","12","",""
"html-keyboard-response","64","92158","0.0-5.0-1.20","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","65","93362","0.0-5.0-2.20","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","1203","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$80<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$80<br><br>now","$85<br>in<br>12 weeks","1","80","85","12","THEN",""
"html-keyboard-response","66","93615","0.0-5.0-3.20","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>12 weeks</font></div></div><div class='cr'><div class='vertical-center'>$80<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$80<br><br>now","$85<br>in<br>12 weeks","1","80","85","12","",""
"html-keyboard-response","67","94117","0.0-5.0-1.21","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","68","94958","0.0-5.0-2.21","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","840","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br><br>now</div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br><br>now","$75<br>in<br>6 weeks","0","55","75","6","THEN",""
"html-keyboard-response","69","95210","0.0-5.0-3.21","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$55<br><br>now","$75<br>in<br>6 weeks","0","55","75","6","",""
"html-keyboard-response","70","95712","0.0-5.0-1.22","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","71","96969","0.0-5.0-2.22","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","1256","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$47<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$47<br><br>now","$50<br>in<br>12 weeks","1","47","50","12","THEN",""
"html-keyboard-response","72","97222","0.0-5.0-3.22","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>in<br>12 weeks</font></div></div><div class='cr'><div class='vertical-center'>$47<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$47<br><br>now","$50<br>in<br>12 weeks","1","47","50","12","",""
"html-keyboard-response","73","97723","0.0-5.0-1.23","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","74","99119","0.0-5.0-2.23","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","1395","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'>$33<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br><br>now","$80<br>in<br>2 weeks","1","33","80","2","THEN",""
"html-keyboard-response","75","99372","0.0-5.0-3.23","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>2 weeks</font></div></div><div class='cr'><div class='vertical-center'>$33<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","1","33","80","2","",""
"html-keyboard-response","76","99874","0.0-5.0-1.24","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","77","100729","0.0-5.0-2.24","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","853","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","THEN",""
"html-keyboard-response","78","100980","0.0-5.0-3.24","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","",""
"html-keyboard-response","79","101482","0.0-5.0-1.25","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","80","102278","0.0-5.0-2.25","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","795","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'>$31<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31<br><br>now","$85<br>in<br>1 week","1","31","85","1","THEN",""
"html-keyboard-response","81","102531","0.0-5.0-3.25","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>1 week</font></div></div><div class='cr'><div class='vertical-center'>$31<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31<br><br>now","$85<br>in<br>1 week","1","31","85","1","",""
"html-keyboard-response","82","103032","0.0-5.0-1.26","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","83","104216","0.0-5.0-2.26","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","1183","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$27<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br><br>now","$50<br>in<br>3 weeks","1","27","50","3","THEN",""
"html-keyboard-response","84","104468","0.0-5.0-3.26","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$27<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br><br>now","$50<br>in<br>3 weeks","1","27","50","3","",""
"","","","","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","","fullscreenexit","85","105040","fullscreenexit","","","","","","","","","","",""
"","","","","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","","blur","85","105054","blurevent","","","","","","","","","","","1"
"","","","","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","","focus","85","105107","focusevent","","","","","","","","","","",""
"fullscreen","85","105470","0.0-6.0","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","","","","","","true","","","","","","","","","",""
"html-keyboard-response","86","105972","0.0-7.0","","","","","","null","","","","","","","null","","","","","","","",""
