"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"html-keyboard-response","51","103983","0.0-5.0-2.15","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","1832","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br><br>now","$80<br>in<br>12 weeks","0","78","80","12","NOW"
"html-keyboard-response","52","104234","0.0-5.0-3.15","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br><br>now","$80<br>in<br>12 weeks","0","78","80","12",""
"html-keyboard-response","53","104736","0.0-5.0-1.16","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","54","108246","0.0-5.0-2.16","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","3509","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'>$20<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1","NOW"
"html-keyboard-response","55","108497","0.0-5.0-3.16","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$20<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1",""
"html-keyboard-response","56","108999","0.0-5.0-1.17","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","57","113375","0.0-5.0-2.17","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","4376","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br><br>now</div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br><br>now","$75<br>in<br>12 weeks","0","67","75","12","NOW"
"html-keyboard-response","58","113626","0.0-5.0-3.17","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br><br>now","$75<br>in<br>12 weeks","0","67","75","12",""
"html-keyboard-response","59","114127","0.0-5.0-1.18","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","60","117190","0.0-5.0-2.18","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","3062","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$55<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br><br>now","$75<br>in<br>6 weeks","1","55","75","6","NOW"
"html-keyboard-response","61","117442","0.0-5.0-3.18","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$55<br><br>now","$75<br>in<br>6 weeks","1","55","75","6",""
"html-keyboard-response","62","117943","0.0-5.0-1.19","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","63","119734","0.0-5.0-2.19","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","1790","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","NOW"
"html-keyboard-response","64","119986","0.0-5.0-3.19","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3",""
"html-keyboard-response","65","120487","0.0-5.0-1.20","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","66","121734","0.0-5.0-2.20","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","1247","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$60<br>in<br>12 weeks","1","54","60","12","NOW"
"html-keyboard-response","67","121985","0.0-5.0-3.20","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$60<br>in<br>12 weeks","1","54","60","12",""
"html-keyboard-response","68","122487","0.0-5.0-1.21","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","69","126278","0.0-5.0-2.21","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","3790","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6","NOW"
"html-keyboard-response","70","126530","0.0-5.0-3.21","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$49<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6",""
"html-keyboard-response","71","127031","0.0-5.0-1.22","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","72","128414","0.0-5.0-2.22","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","1382","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br><br>now</div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$41<br><br>now","$75<br>in<br>3 weeks","0","41","75","3","THEN"
"html-keyboard-response","73","128666","0.0-5.0-3.22","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$41<br><br>now","$75<br>in<br>3 weeks","0","41","75","3",""
"html-keyboard-response","74","129167","0.0-5.0-1.23","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","75","131038","0.0-5.0-2.23","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","1870","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24<br><br>now","$35<br>in<br>3 weeks","0","24","35","3","NOW"
"html-keyboard-response","76","131290","0.0-5.0-3.23","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$24<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24<br><br>now","$35<br>in<br>3 weeks","0","24","35","3",""
"html-keyboard-response","77","131791","0.0-5.0-1.24","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","78","133301","0.0-5.0-2.24","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","1510","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br><br>now</div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28<br><br>now","$30<br>in<br>12 weeks","0","28","30","12","NOW"
"html-keyboard-response","79","133553","0.0-5.0-3.24","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$28<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28<br><br>now","$30<br>in<br>12 weeks","0","28","30","12",""
"html-keyboard-response","80","134054","0.0-5.0-1.25","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","81","134886","0.0-5.0-2.25","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","831","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6","NOW"
"html-keyboard-response","82","135137","0.0-5.0-3.25","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6",""
"html-keyboard-response","83","135638","0.0-5.0-1.26","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","84","136478","0.0-5.0-2.26","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","840","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2","NOW"
"html-keyboard-response","85","136730","0.0-5.0-3.26","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$33<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2",""
"","","","","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","","fullscreenexit","86","136733","fullscreenexit","","","","","","","","","","",""
"fullscreen","86","137731","0.0-6.0","5b184f9768a5ed0001734190","bdp_td","Mon Mar 27 2023 00:58:04 GMT-0700 (Pacific Daylight Time)","137731","","","","","","","true","","","","","","","","","",""
"html-keyboard-response","87","138233","0.0-7.0","","","","","","null","","","","","","","","null","","","","","","",""
