"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen","numBlurs"
"html-keyboard-response","52","95836","0.0-5.0-1.16","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","53","97984","0.0-5.0-2.16","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","2146","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$30<br>in<br>6 weeks","1","25","30","6","NOW",""
"html-keyboard-response","54","98236","0.0-5.0-3.16","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$30<br>in<br>6 weeks","1","25","30","6","",""
"html-keyboard-response","55","98738","0.0-5.0-1.17","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","56","100967","0.0-5.0-2.17","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","2228","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$69<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br><br>now","$85<br>in<br>6 weeks","1","69","85","6","NOW",""
"html-keyboard-response","57","101218","0.0-5.0-3.17","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$69<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br><br>now","$85<br>in<br>6 weeks","1","69","85","6","",""
"html-keyboard-response","58","101719","0.0-5.0-1.18","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","59","103482","0.0-5.0-2.18","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","1762","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6","NOW",""
"html-keyboard-response","60","103734","0.0-5.0-3.18","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$49<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6","",""
"html-keyboard-response","61","104236","0.0-5.0-1.19","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","62","105885","0.0-5.0-2.19","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","1648","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br><br>now","$50<br>in<br>3 weeks","0","27","50","3","NOW",""
"html-keyboard-response","63","106137","0.0-5.0-3.19","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$27<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br><br>now","$50<br>in<br>3 weeks","0","27","50","3","",""
"html-keyboard-response","64","106639","0.0-5.0-1.20","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","65","108876","0.0-5.0-2.20","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","2236","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","NOW",""
"html-keyboard-response","66","109127","0.0-5.0-3.20","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","",""
"html-keyboard-response","67","109628","0.0-5.0-1.21","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","68","111285","0.0-5.0-2.21","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","1656","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6","NOW",""
"html-keyboard-response","69","111537","0.0-5.0-3.21","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6","",""
"html-keyboard-response","70","112038","0.0-5.0-1.22","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","71","113236","0.0-5.0-2.22","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","1197","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$67<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br><br>now","$75<br>in<br>12 weeks","1","67","75","12","NOW",""
"html-keyboard-response","72","113487","0.0-5.0-3.22","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$67<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br><br>now","$75<br>in<br>12 weeks","1","67","75","12","",""
"html-keyboard-response","73","113988","0.0-5.0-1.23","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","74","116265","0.0-5.0-2.23","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","2276","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br><br>now</div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11<br><br>now","$30<br>in<br>2 weeks","0","11","30","2","THEN",""
"html-keyboard-response","75","116517","0.0-5.0-3.23","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11<br><br>now","$30<br>in<br>2 weeks","0","11","30","2","",""
"html-keyboard-response","76","117018","0.0-5.0-1.24","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","77","118915","0.0-5.0-2.24","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","1895","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$55<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br><br>now","$75<br>in<br>6 weeks","1","55","75","6","NOW",""
"html-keyboard-response","78","119166","0.0-5.0-3.24","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$55<br><br>now","$75<br>in<br>6 weeks","1","55","75","6","",""
"html-keyboard-response","79","119666","0.0-5.0-1.25","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","80","121194","0.0-5.0-2.25","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","1527","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$40<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6","NOW",""
"html-keyboard-response","81","121447","0.0-5.0-3.25","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6","",""
"html-keyboard-response","82","121949","0.0-5.0-1.26","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","83","123283","0.0-5.0-2.26","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","1332","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$55<br>in<br>12 weeks","1","54","55","12","NOW",""
"html-keyboard-response","84","123535","0.0-5.0-3.26","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$55<br>in<br>12 weeks","1","54","55","12","",""
"","","","","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","","fullscreenexit","85","124086","fullscreenexit","","","","","","","","","","",""
"","","","","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","","fullscreenexit","85","124087","fullscreenexit","","","","","","","","","","",""
"","","","","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","","blur","85","124105","blurevent","","","","","","","","","","","1"
"","","","","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","","focus","85","124150","focusevent","","","","","","","","","","",""
"fullscreen","85","124536","0.0-6.0","5f9873550513db147c9d2958","bdp_td","Sat Mar 25 2023 22:07:26 GMT-0400 (Eastern Daylight Time)","124536","","","","","","","true","","","","","","","","","",""
"html-keyboard-response","86","125037","0.0-7.0","","","","","","null","","","","","","","null","","","","","","","",""
