"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"html-keyboard-response","52","115904","0.0-5.0-3.15","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$30<br>in<br>6 weeks","0","25","30","6",""
"html-keyboard-response","53","116405","0.0-5.0-1.16","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","54","117889","0.0-5.0-2.16","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","1484","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$14<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br><br>now","$25<br>in<br>3 weeks","1","14","25","3","THEN"
"html-keyboard-response","55","118141","0.0-5.0-3.16","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$14<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br><br>now","$25<br>in<br>3 weeks","1","14","25","3",""
"html-keyboard-response","56","118642","0.0-5.0-1.17","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","57","119881","0.0-5.0-2.17","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","1238","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6","THEN"
"html-keyboard-response","58","120132","0.0-5.0-3.17","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6",""
"html-keyboard-response","59","120633","0.0-5.0-1.18","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","60","121781","0.0-5.0-2.18","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","1148","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2","THEN"
"html-keyboard-response","61","122033","0.0-5.0-3.18","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2",""
"html-keyboard-response","62","122534","0.0-5.0-1.19","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","63","123271","0.0-5.0-2.19","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","737","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$27<br><br>now","$50<br>in<br>3 weeks","0","27","50","3","THEN"
"html-keyboard-response","64","123522","0.0-5.0-3.19","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$27<br><br>now","$50<br>in<br>3 weeks","0","27","50","3",""
"html-keyboard-response","65","124023","0.0-5.0-1.20","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","66","125772","0.0-5.0-2.20","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","1749","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$67<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br><br>now","$75<br>in<br>12 weeks","1","67","75","12","NOW"
"html-keyboard-response","67","126023","0.0-5.0-3.20","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$67<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br><br>now","$75<br>in<br>12 weeks","1","67","75","12",""
"html-keyboard-response","68","126524","0.0-5.0-1.21","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","69","127892","0.0-5.0-2.21","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","1367","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12","NOW"
"html-keyboard-response","70","128144","0.0-5.0-3.21","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12",""
"html-keyboard-response","71","128645","0.0-5.0-1.22","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","72","129961","0.0-5.0-2.22","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","1315","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$55<br>in<br>12 weeks","1","54","55","12","NOW"
"html-keyboard-response","73","130213","0.0-5.0-3.22","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$55<br>in<br>12 weeks","1","54","55","12",""
"html-keyboard-response","74","130714","0.0-5.0-1.23","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","75","132153","0.0-5.0-2.23","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","1439","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$40<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6","THEN"
"html-keyboard-response","76","132405","0.0-5.0-3.23","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>6 weeks</font></div></div><div class='cr'><div class='vertical-center'>$40<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6",""
"html-keyboard-response","77","132905","0.0-5.0-1.24","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","78","134096","0.0-5.0-2.24","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","1190","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","THEN"
"html-keyboard-response","79","134348","0.0-5.0-3.24","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3",""
"html-keyboard-response","80","134850","0.0-5.0-1.25","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","81","136141","0.0-5.0-2.25","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","1291","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$24<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24<br><br>now","$35<br>in<br>3 weeks","1","24","35","3","THEN"
"html-keyboard-response","82","136393","0.0-5.0-3.25","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$24<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24<br><br>now","$35<br>in<br>3 weeks","1","24","35","3",""
"html-keyboard-response","83","136894","0.0-5.0-1.26","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","FIX","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","84","137933","0.0-5.0-2.26","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","1039","","","","offer","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br><br>now</div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>1 week</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20<br><br>now","$55<br>in<br>1 week","0","20","55","1","THEN"
"html-keyboard-response","85","138184","0.0-5.0-3.26","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","null","","","","offerFB","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>1 week</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20<br><br>now","$55<br>in<br>1 week","0","20","55","1",""
"","","","","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","","fullscreenexit","86","138207","fullscreenexit","","","","","","","","","","",""
"fullscreen","86","139185","0.0-6.0","64057cd2806cfdca58f0de34","bdp_td","Sat Mar 25 2023 19:46:08 GMT-0700 (Pacific Daylight Time)","139185","","","","","","","","true","","","","","","","","",""
"html-keyboard-response","87","139687","0.0-7.0","","","","","","null","","","","","","","","null","","","","","","",""
