"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen","numBlurs"
"html-keyboard-response","52","68790","0.0-5.0-1.16","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","53","71299","0.0-5.0-2.16","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","2508","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22<br><br>now","$25<br>in<br>12 weeks","0","22","25","12","NOW",""
"html-keyboard-response","54","71552","0.0-5.0-3.16","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br><br>now","$25<br>in<br>12 weeks","0","22","25","12","",""
"html-keyboard-response","55","72054","0.0-5.0-1.17","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","56","75944","0.0-5.0-2.17","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","3888","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$30<br>in<br>6 weeks","1","25","30","6","NOW",""
"html-keyboard-response","57","76196","0.0-5.0-3.17","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$30<br>in<br>6 weeks","1","25","30","6","",""
"html-keyboard-response","58","76699","0.0-5.0-1.18","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","59","78005","0.0-5.0-2.18","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","1306","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$55<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$55<br><br>now","$75<br>in<br>6 weeks","1","55","75","6","THEN",""
"html-keyboard-response","60","78258","0.0-5.0-3.18","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>6 weeks</font></div></div><div class='cr'><div class='vertical-center'>$55<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$55<br><br>now","$75<br>in<br>6 weeks","1","55","75","6","",""
"html-keyboard-response","61","78760","0.0-5.0-1.19","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","62","79799","0.0-5.0-2.19","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","1038","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'>$31<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31<br><br>now","$85<br>in<br>1 week","1","31","85","1","THEN",""
"html-keyboard-response","63","80051","0.0-5.0-3.19","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>1 week</font></div></div><div class='cr'><div class='vertical-center'>$31<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31<br><br>now","$85<br>in<br>1 week","1","31","85","1","",""
"html-keyboard-response","64","80553","0.0-5.0-1.20","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","65","83125","0.0-5.0-2.20","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","2571","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br><br>now</div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br><br>now","$75<br>in<br>12 weeks","0","67","75","12","THEN",""
"html-keyboard-response","66","83378","0.0-5.0-3.20","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>12 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br><br>now","$75<br>in<br>12 weeks","0","67","75","12","",""
"html-keyboard-response","67","83881","0.0-5.0-1.21","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","68","85796","0.0-5.0-2.21","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","1915","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$80<br><br>now","$85<br>in<br>12 weeks","0","80","85","12","NOW",""
"html-keyboard-response","69","86049","0.0-5.0-3.21","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$80<br><br>now","$85<br>in<br>12 weeks","0","80","85","12","",""
"html-keyboard-response","70","86551","0.0-5.0-1.22","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","71","87687","0.0-5.0-2.22","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","1135","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br><br>now","$85<br>in<br>6 weeks","0","69","85","6","THEN",""
"html-keyboard-response","72","87940","0.0-5.0-3.22","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br><br>now","$85<br>in<br>6 weeks","0","69","85","6","",""
"html-keyboard-response","73","88442","0.0-5.0-1.23","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","74","89479","0.0-5.0-2.23","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","1036","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$27<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br><br>now","$50<br>in<br>3 weeks","1","27","50","3","THEN",""
"html-keyboard-response","75","89732","0.0-5.0-3.23","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$27<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br><br>now","$50<br>in<br>3 weeks","1","27","50","3","",""
"html-keyboard-response","76","90234","0.0-5.0-1.24","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","77","94147","0.0-5.0-2.24","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","3911","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19<br><br>now","$25<br>in<br>6 weeks","0","19","25","6","THEN",""
"html-keyboard-response","78","94399","0.0-5.0-3.24","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19<br><br>now","$25<br>in<br>6 weeks","0","19","25","6","",""
"html-keyboard-response","79","94901","0.0-5.0-1.25","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","80","96438","0.0-5.0-2.25","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","1537","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$34<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br><br>now","$35<br>in<br>12 weeks","1","34","35","12","NOW",""
"html-keyboard-response","81","96690","0.0-5.0-3.25","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br><br>now","$35<br>in<br>12 weeks","1","34","35","12","",""
"html-keyboard-response","82","97193","0.0-5.0-1.26","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","83","99232","0.0-5.0-2.26","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","2039","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6","THEN",""
"html-keyboard-response","84","99485","0.0-5.0-3.26","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6","",""
"","","","","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","","fullscreenexit","85","100101","fullscreenexit","","","","","","","","","","",""
"","","","","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","","blur","85","100170","blurevent","","","","","","","","","","","1"
"","","","","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","","focus","85","100279","focusevent","","","","","","","","","","",""
"fullscreen","85","100486","0.0-6.0","61006f43a84b82fb439d7cba","bdp_td","Sun Mar 26 2023 10:03:56 GMT-0600 (Mountain Daylight Time)","100486","","","","","","","true","","","","","","","","","",""
"html-keyboard-response","86","100988","0.0-7.0","","","","","","null","","","","","","","null","","","","","","","",""
