"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"html-keyboard-response","52","130970","0.0-5.0-3.15","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$41<br><br>now","$75<br>in<br>3 weeks","0","41","75","3",""
"html-keyboard-response","53","131471","0.0-5.0-1.16","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","54","132985","0.0-5.0-2.16","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offer","","","1514","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$55<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br><br>now","$75<br>in<br>6 weeks","1","55","75","6","NOW"
"html-keyboard-response","55","133236","0.0-5.0-3.16","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$55<br><br>now","$75<br>in<br>6 weeks","1","55","75","6",""
"html-keyboard-response","56","133736","0.0-5.0-1.17","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","57","136465","0.0-5.0-2.17","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offer","","","2728","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$30<br>in<br>6 weeks","1","25","30","6","NOW"
"html-keyboard-response","58","136716","0.0-5.0-3.17","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$30<br>in<br>6 weeks","1","25","30","6",""
"html-keyboard-response","59","137217","0.0-5.0-1.18","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","60","143244","0.0-5.0-2.18","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offer","","","6026","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br><br>now","$80<br>in<br>12 weeks","0","78","80","12","NOW"
"html-keyboard-response","61","143496","0.0-5.0-3.18","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br><br>now","$80<br>in<br>12 weeks","0","78","80","12",""
"html-keyboard-response","62","143997","0.0-5.0-1.19","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","63","145420","0.0-5.0-2.19","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offer","","","1423","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22<br><br>now","$25<br>in<br>12 weeks","0","22","25","12","NOW"
"html-keyboard-response","64","145671","0.0-5.0-3.19","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br><br>now","$25<br>in<br>12 weeks","0","22","25","12",""
"html-keyboard-response","65","146173","0.0-5.0-1.20","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","66","147097","0.0-5.0-2.20","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offer","","","924","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","NOW"
"html-keyboard-response","67","147349","0.0-5.0-3.20","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3",""
"html-keyboard-response","68","147850","0.0-5.0-1.21","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","69","149575","0.0-5.0-2.21","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offer","","","1724","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'>$11<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11<br><br>now","$30<br>in<br>2 weeks","1","11","30","2","NOW"
"html-keyboard-response","70","149826","0.0-5.0-3.21","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$11<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11<br><br>now","$30<br>in<br>2 weeks","1","11","30","2",""
"html-keyboard-response","71","150327","0.0-5.0-1.22","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","72","152855","0.0-5.0-2.22","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offer","","","2527","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$19<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19<br><br>now","$25<br>in<br>6 weeks","1","19","25","6","NOW"
"html-keyboard-response","73","153106","0.0-5.0-3.22","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$19<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19<br><br>now","$25<br>in<br>6 weeks","1","19","25","6",""
"html-keyboard-response","74","153607","0.0-5.0-1.23","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","75","154961","0.0-5.0-2.23","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offer","","","1354","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br><br>now","$50<br>in<br>3 weeks","0","27","50","3","NOW"
"html-keyboard-response","76","155212","0.0-5.0-3.23","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$27<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br><br>now","$50<br>in<br>3 weeks","0","27","50","3",""
"html-keyboard-response","77","155713","0.0-5.0-1.24","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","78","159255","0.0-5.0-2.24","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offer","","","3541","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br><br>now","$80<br>in<br>3 weeks","0","54","80","3","NOW"
"html-keyboard-response","79","159506","0.0-5.0-3.24","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br><br>now","$80<br>in<br>3 weeks","0","54","80","3",""
"html-keyboard-response","80","160007","0.0-5.0-1.25","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","81","161365","0.0-5.0-2.25","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offer","","","1358","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br><br>now</div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br><br>now","$75<br>in<br>12 weeks","0","67","75","12","NOW"
"html-keyboard-response","82","161616","0.0-5.0-3.25","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br><br>now","$75<br>in<br>12 weeks","0","67","75","12",""
"html-keyboard-response","83","162118","0.0-5.0-1.26","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","84","163642","0.0-5.0-2.26","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offer","","","1523","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br><br>now</div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br><br>now","$55<br>in<br>6 weeks","0","40","55","6","NOW"
"html-keyboard-response","85","163892","0.0-5.0-3.26","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$40<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br><br>now","$55<br>in<br>6 weeks","0","40","55","6",""
"","","","","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","fullscreenexit","86","163916","fullscreenexit","","","","","","","","","","","","",""
"fullscreen","86","164894","0.0-6.0","5dd03c5486c8861300974102","bdp_td","Sun Mar 26 2023 07:41:00 GMT-0400 (Eastern Daylight Time)","164894","","","","","","","","true","","","","","","","","",""
"html-keyboard-response","87","165395","0.0-7.0","","","","","","","","","","","null","","","null","","","","","","",""
