"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"html-keyboard-response","55","95479","0.0-5.0-3.16","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$21<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$21","$25","1","21","25",""
"html-keyboard-response","56","95994","0.0-5.0-1.17","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","57","101174","0.0-5.0-2.17","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","5177","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$42<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$73<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$42","$73","0","42","73","SURE"
"html-keyboard-response","58","101434","0.0-5.0-3.17","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$42<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$73<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$42","$73","0","42","73",""
"html-keyboard-response","59","101943","0.0-5.0-1.18","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","60","104048","0.0-5.0-2.18","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","2102","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$51<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$19<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$19","$51","1","19","51","RISKY"
"html-keyboard-response","61","104306","0.0-5.0-3.18","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$51<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$19<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$19","$51","1","19","51",""
"html-keyboard-response","62","104812","0.0-5.0-1.19","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","63","108085","0.0-5.0-2.19","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","3270","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$26<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11","$26","0","11","26","RISKY"
"html-keyboard-response","64","108350","0.0-5.0-3.19","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$26<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11","$26","0","11","26",""
"html-keyboard-response","65","108866","0.0-5.0-1.20","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","66","111166","0.0-5.0-2.20","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","2299","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$58<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$58","$69","1","58","69","SURE"
"html-keyboard-response","67","111429","0.0-5.0-3.20","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$58<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$58","$69","1","58","69",""
"html-keyboard-response","68","111931","0.0-5.0-1.21","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","69","123724","0.0-5.0-2.21","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","11791","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$38<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$16","$38","0","16","38","RISKY"
"html-keyboard-response","70","123991","0.0-5.0-3.21","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$38<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$16","$38","0","16","38",""
"html-keyboard-response","71","124503","0.0-5.0-1.22","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","72","125761","0.0-5.0-2.22","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","1254","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$89<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28","$89","1","28","89","RISKY"
"html-keyboard-response","73","126024","0.0-5.0-3.22","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$89<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28","$89","1","28","89",""
"html-keyboard-response","74","126539","0.0-5.0-1.23","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","75","128558","0.0-5.0-2.23","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","2018","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$78<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31","$78","0","31","78","RISKY"
"html-keyboard-response","76","128813","0.0-5.0-3.23","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$78<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31","$78","0","31","78",""
"html-keyboard-response","77","129325","0.0-5.0-1.24","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","78","132510","0.0-5.0-2.24","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","3183","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$15<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$6","$15","0","6","15","RISKY"
"html-keyboard-response","79","132770","0.0-5.0-3.24","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$15<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$6","$15","0","6","15",""
"html-keyboard-response","80","133272","0.0-5.0-1.25","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","81","135004","0.0-5.0-2.25","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","1729","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$65<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$46<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$46","$65","1","46","65","SURE"
"html-keyboard-response","82","135271","0.0-5.0-3.25","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$65<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$46<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$46","$65","1","46","65",""
"html-keyboard-response","83","135780","0.0-5.0-1.26","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","84","139227","0.0-5.0-2.26","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","3444","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$54<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25","$54","0","25","54","SURE"
"html-keyboard-response","85","139492","0.0-5.0-3.26","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$54<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25","$54","0","25","54",""
"html-keyboard-response","86","139998","0.0-5.0-1.27","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","87","142156","0.0-5.0-2.27","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","2157","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$43<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$17","$43","0","17","43","RISKY"
"html-keyboard-response","88","142410","0.0-5.0-3.27","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$43<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$17","$43","0","17","43",""
"html-keyboard-response","89","142925","0.0-5.0-1.28","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","90","146416","0.0-5.0-2.28","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","3490","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$23<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$8","$23","1","8","23","SURE"
"html-keyboard-response","91","146683","0.0-5.0-3.28","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$23<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$8<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$8","$23","1","8","23",""
"html-keyboard-response","92","147197","0.0-5.0-1.29","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","93","148990","0.0-5.0-2.29","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","1792","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$21<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$2","$21","0","2","21","RISKY"
"html-keyboard-response","94","149244","0.0-5.0-3.29","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$21<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$2","$21","0","2","21",""
"html-keyboard-response","95","149753","0.0-5.0-1.30","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","96","151890","0.0-5.0-2.30","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","2135","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$6","$13","1","6","13","RISKY"
"html-keyboard-response","97","152154","0.0-5.0-3.30","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$13<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$6","$13","1","6","13",""
"html-keyboard-response","98","152661","0.0-5.0-1.31","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","99","155662","0.0-5.0-2.31","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","2999","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$47<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$27","$47","0","27","47","RISKY"
"html-keyboard-response","100","155922","0.0-5.0-3.31","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$27","$47","0","27","47",""
"html-keyboard-response","101","156438","0.0-5.0-1.32","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","102","163915","0.0-5.0-2.32","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","7469","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$9<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$18<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$9","$18","0","9","18","RISKY"
"html-keyboard-response","103","164188","0.0-5.0-3.32","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$9<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$18<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$9","$18","0","9","18",""
"html-keyboard-response","104","164703","0.0-5.0-1.33","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","105","166859","0.0-5.0-2.33","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","2153","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$16<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$5","$16","1","5","16","RISKY"
"html-keyboard-response","106","167119","0.0-5.0-3.33","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$16<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$5","$16","1","5","16",""
"html-keyboard-response","107","167628","0.0-5.0-1.34","63b6c76ff03d438cd09b8c56","bdp_rd","Tue Mar 28 2023 10:11:33 GMT-0400 (Eastern Daylight Time)","244551","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
