"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen","numBlurs"
"html-keyboard-response","54","77054","0.0-5.0-2.16","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","816","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$26<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11","$26","1","11","26","RISKY",""
"html-keyboard-response","55","77311","0.0-5.0-3.16","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$26<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11","$26","1","11","26","",""
"html-keyboard-response","56","77813","0.0-5.0-1.17","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","57","78680","0.0-5.0-2.17","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","866","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$100<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$63<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$63","$100","1","63","10","RISKY",""
"html-keyboard-response","58","78937","0.0-5.0-3.17","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$100<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$63<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$63","$100","1","63","10","",""
"html-keyboard-response","59","79447","0.0-5.0-1.18","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","60","80180","0.0-5.0-2.18","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","732","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$62<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11","$62","1","11","62","RISKY",""
"html-keyboard-response","61","80437","0.0-5.0-3.18","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$62<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11","$62","1","11","62","",""
"html-keyboard-response","62","80942","0.0-5.0-1.19","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","63","82006","0.0-5.0-2.19","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","1064","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$12<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$27<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$12","$27","0","12","27","RISKY",""
"html-keyboard-response","64","82263","0.0-5.0-3.19","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$12<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$27<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$12","$27","0","12","27","",""
"html-keyboard-response","65","82768","0.0-5.0-1.20","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","66","83853","0.0-5.0-2.20","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","1084","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$16","$28","1","16","28","RISKY",""
"html-keyboard-response","67","84109","0.0-5.0-3.20","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$28<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$16","$28","1","16","28","",""
"html-keyboard-response","68","84614","0.0-5.0-1.21","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","69","85339","0.0-5.0-2.21","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","724","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$59<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22","$59","0","22","59","RISKY",""
"html-keyboard-response","70","85598","0.0-5.0-3.21","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$59<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22","$59","0","22","59","",""
"html-keyboard-response","71","86103","0.0-5.0-1.22","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","72","86685","0.0-5.0-2.22","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","582","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$4","$11","1","4","11","RISKY",""
"html-keyboard-response","73","86942","0.0-5.0-3.22","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$11<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$4","$11","1","4","11","",""
"html-keyboard-response","74","87447","0.0-5.0-1.23","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","75","88180","0.0-5.0-2.23","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","732","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$39<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$81<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$39","$81","0","39","81","RISKY",""
"html-keyboard-response","76","88439","0.0-5.0-3.23","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$39<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$81<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$39","$81","0","39","81","",""
"html-keyboard-response","77","88941","0.0-5.0-1.24","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","78","89462","0.0-5.0-2.24","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","520","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$30<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$1","$30","0","1","30","RISKY",""
"html-keyboard-response","79","89719","0.0-5.0-3.24","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$1","$30","0","1","30","",""
"html-keyboard-response","80","90222","0.0-5.0-1.25","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","81","90866","0.0-5.0-2.25","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","643","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$23<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$8","$23","1","8","23","RISKY",""
"html-keyboard-response","82","91118","0.0-5.0-3.25","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$23<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$8","$23","1","8","23","",""
"html-keyboard-response","83","91623","0.0-5.0-1.26","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","84","92300","0.0-5.0-2.26","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","676","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$46<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$65<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$46","$65","0","46","65","RISKY",""
"html-keyboard-response","85","92558","0.0-5.0-3.26","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$46<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$65<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$46","$65","0","46","65","",""
"html-keyboard-response","86","93063","0.0-5.0-1.27","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","87","93701","0.0-5.0-2.27","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","637","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$12<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$3","$12","1","3","12","RISKY",""
"html-keyboard-response","88","93957","0.0-5.0-3.27","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$12<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$3","$12","1","3","12","",""
"html-keyboard-response","89","94462","0.0-5.0-1.28","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","90","95207","0.0-5.0-2.28","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","744","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$45<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$86<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$45","$86","0","45","86","RISKY",""
"html-keyboard-response","91","95464","0.0-5.0-3.28","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$45<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$86<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$45","$86","0","45","86","",""
"html-keyboard-response","92","95966","0.0-5.0-1.29","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","93","96477","0.0-5.0-2.29","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","511","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$30","$68","1","30","68","RISKY",""
"html-keyboard-response","94","96734","0.0-5.0-3.29","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$68<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$30","$68","1","30","68","",""
"html-keyboard-response","95","97240","0.0-5.0-1.30","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","96","97744","0.0-5.0-2.30","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","503","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$71<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$7","$71","1","7","71","RISKY",""
"html-keyboard-response","97","97997","0.0-5.0-3.30","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$71<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$7","$71","1","7","71","",""
"html-keyboard-response","98","98502","0.0-5.0-1.31","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","99","99068","0.0-5.0-2.31","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","565","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$13","$41","1","13","41","RISKY",""
"html-keyboard-response","100","99327","0.0-5.0-3.31","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$41<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$13","$41","1","13","41","",""
"html-keyboard-response","101","99829","0.0-5.0-1.32","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","102","100419","0.0-5.0-2.32","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","588","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$92<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$26<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$26","$92","1","26","92","RISKY",""
"html-keyboard-response","103","100679","0.0-5.0-3.32","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$92<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$26<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$26","$92","1","26","92","",""
"html-keyboard-response","104","101182","0.0-5.0-1.33","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","105","101949","0.0-5.0-2.33","63cedc8a97a0bb604736baea","bdp_rd","Sun Mar 26 2023 10:43:49 GMT-0600 (Mountain Daylight Time)","139119","","766","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$98<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$53","$98","0","53","98","RISKY",""
