"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"html-keyboard-response","54","30443","0.0-5.0-2.16","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","4449","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$31<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15","$31","0","15","31","SURE"
"html-keyboard-response","55","30698","0.0-5.0-3.16","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$15<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$31<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15","$31","0","15","31",""
"html-keyboard-response","56","31204","0.0-5.0-1.17","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","57","33277","0.0-5.0-2.17","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","2072","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$26<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11","$26","1","11","26","RISKY"
"html-keyboard-response","58","33536","0.0-5.0-3.17","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$26<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11","$26","1","11","26",""
"html-keyboard-response","59","34041","0.0-5.0-1.18","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","60","36438","0.0-5.0-2.18","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","2396","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$95<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40","$95","1","40","95","RISKY"
"html-keyboard-response","61","36696","0.0-5.0-3.18","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$95<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40","$95","1","40","95",""
"html-keyboard-response","62","37202","0.0-5.0-1.19","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","63","46260","0.0-5.0-2.19","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","9058","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$12<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$3","$12","1","3","12","SURE"
"html-keyboard-response","64","46522","0.0-5.0-3.19","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$12<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$3<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$3","$12","1","3","12",""
"html-keyboard-response","65","47023","0.0-5.0-1.20","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","66","47081","0.0-5.0-2.20","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","57","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$71<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$7","$71","1","7","71","SURE"
"html-keyboard-response","67","47337","0.0-5.0-3.20","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$71<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$7<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$7","$71","1","7","71",""
"html-keyboard-response","68","47839","0.0-5.0-1.21","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","69","48397","0.0-5.0-2.21","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","557","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14","$22","1","14","22","SURE"
"html-keyboard-response","70","48658","0.0-5.0-3.21","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14","$22","1","14","22",""
"html-keyboard-response","71","49159","0.0-5.0-1.22","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","72","49410","0.0-5.0-2.22","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","249","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$30","$68","0","30","68","SURE"
"html-keyboard-response","73","49665","0.0-5.0-3.22","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$30","$68","0","30","68",""
"html-keyboard-response","74","50170","0.0-5.0-1.23","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","75","50355","0.0-5.0-2.23","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","184","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15","$34","1","15","34","RISKY"
"html-keyboard-response","76","50608","0.0-5.0-3.23","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15","$34","1","15","34",""
"html-keyboard-response","77","51113","0.0-5.0-1.24","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","78","51153","0.0-5.0-2.24","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","39","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$89<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28","$89","1","28","89","SURE"
"html-keyboard-response","79","51409","0.0-5.0-3.24","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$89<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28","$89","1","28","89",""
"html-keyboard-response","80","51911","0.0-5.0-1.25","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","81","51963","0.0-5.0-2.25","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","51","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$18<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$36<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$18","$36","0","18","36","RISKY"
"html-keyboard-response","82","52216","0.0-5.0-3.25","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$18<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$36<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$18","$36","0","18","36",""
"html-keyboard-response","83","52721","0.0-5.0-1.26","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","84","52762","0.0-5.0-2.26","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","41","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$12<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$12","$35","1","12","35","RISKY"
"html-keyboard-response","85","53017","0.0-5.0-3.26","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$12<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$12","$35","1","12","35",""
"html-keyboard-response","86","53519","0.0-5.0-1.27","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","87","53651","0.0-5.0-2.27","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","131","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$18<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$39<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$18","$39","0","18","39","SURE"
"html-keyboard-response","88","53905","0.0-5.0-3.27","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$18<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$39<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$18","$39","0","18","39",""
"html-keyboard-response","89","54407","0.0-5.0-1.28","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","90","54461","0.0-5.0-2.28","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","53","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$98<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$53","$98","1","53","98","SURE"
"html-keyboard-response","91","54721","0.0-5.0-3.28","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$98<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$53<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$53","$98","1","53","98",""
"html-keyboard-response","92","55226","0.0-5.0-1.29","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","93","55316","0.0-5.0-2.29","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","90","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31","$78","1","31","78","RISKY"
"html-keyboard-response","94","55568","0.0-5.0-3.29","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31","$78","1","31","78",""
"html-keyboard-response","95","56073","0.0-5.0-1.30","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","96","56486","0.0-5.0-2.30","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","412","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$11<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$4","$11","0","4","11","SURE"
"html-keyboard-response","97","56744","0.0-5.0-3.30","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$4<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$11<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$4","$11","0","4","11",""
"html-keyboard-response","98","57249","0.0-5.0-1.31","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","99","57532","0.0-5.0-2.31","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","282","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$70<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24","$70","0","24","70","RISKY"
"html-keyboard-response","100","57791","0.0-5.0-3.31","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$70<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24","$70","0","24","70",""
"html-keyboard-response","101","58296","0.0-5.0-1.32","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","102","58804","0.0-5.0-2.32","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","506","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$100<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$63<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$63","$100","1","63","10","SURE"
"html-keyboard-response","103","59056","0.0-5.0-3.32","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$100<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$63<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$63","$100","1","63","10",""
"html-keyboard-response","104","59559","0.0-5.0-1.33","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","105","59996","0.0-5.0-2.33","63d82d20ed2b67b4f77f1fc7","bdp_rd","Mon Mar 27 2023 07:26:05 GMT-0700 (Pacific Daylight Time)","99151","","436","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$38<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$16","$38","1","16","38","SURE"
