"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"html-keyboard-response","54","39580","0.0-5.0-3.16","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$44<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$37<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$37","$44","1","37","44",""
"html-keyboard-response","55","40083","0.0-5.0-1.17","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","56","40326","0.0-5.0-2.17","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","242","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$95<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40","$95","1","40","95","RISKY"
"html-keyboard-response","57","40579","0.0-5.0-3.17","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$95<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40","$95","1","40","95",""
"html-keyboard-response","58","41080","0.0-5.0-1.18","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","59","41379","0.0-5.0-2.18","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","296","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$43<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$17","$43","0","17","43","SURE"
"html-keyboard-response","60","41631","0.0-5.0-3.18","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$17<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$43<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$17","$43","0","17","43",""
"html-keyboard-response","61","42134","0.0-5.0-1.19","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","62","42359","0.0-5.0-2.19","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","223","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$89<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28","$89","0","28","89","RISKY"
"html-keyboard-response","63","42611","0.0-5.0-3.19","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$89<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28","$89","0","28","89",""
"html-keyboard-response","64","43114","0.0-5.0-1.20","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","65","43412","0.0-5.0-2.20","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","294","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15","$31","1","15","31","RISKY"
"html-keyboard-response","66","43666","0.0-5.0-3.20","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$31<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15","$31","1","15","31",""
"html-keyboard-response","67","44169","0.0-5.0-1.21","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","68","44502","0.0-5.0-2.21","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","331","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$28<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$16","$28","0","16","28","SURE"
"html-keyboard-response","69","44755","0.0-5.0-3.21","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$16<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$28<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$16","$28","0","16","28",""
"html-keyboard-response","70","45257","0.0-5.0-1.22","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","71","45606","0.0-5.0-2.22","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","346","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$40<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$10","$40","0","10","40","RISKY"
"html-keyboard-response","72","45859","0.0-5.0-3.22","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$10","$40","0","10","40",""
"html-keyboard-response","73","46360","0.0-5.0-1.23","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","74","46621","0.0-5.0-2.23","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","258","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$38<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$16","$38","0","16","38","SURE"
"html-keyboard-response","75","46874","0.0-5.0-3.23","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$16<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$38<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$16","$38","0","16","38",""
"html-keyboard-response","76","47375","0.0-5.0-1.24","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","77","47608","0.0-5.0-2.24","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","230","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$29<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$46<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$29","$46","0","29","46","RISKY"
"html-keyboard-response","78","47860","0.0-5.0-3.24","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$29<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$46<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$29","$46","0","29","46",""
"html-keyboard-response","79","48362","0.0-5.0-1.25","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","80","48694","0.0-5.0-2.25","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","330","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$9<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$32<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$9","$32","0","9","32","SURE"
"html-keyboard-response","81","48947","0.0-5.0-3.25","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$9<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$32<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$9","$32","0","9","32",""
"html-keyboard-response","82","49449","0.0-5.0-1.26","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","83","49628","0.0-5.0-2.26","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","175","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$11<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$4","$11","0","4","11","RISKY"
"html-keyboard-response","84","49881","0.0-5.0-3.26","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$11<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$4","$11","0","4","11",""
"html-keyboard-response","85","50383","0.0-5.0-1.27","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","86","50709","0.0-5.0-2.27","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","324","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$6","$13","1","6","13","RISKY"
"html-keyboard-response","87","50961","0.0-5.0-3.27","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$13<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$6","$13","1","6","13",""
"html-keyboard-response","88","51462","0.0-5.0-1.28","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","89","51470","0.0-5.0-2.28","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","6","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$66<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33","$66","1","33","66","RISKY"
"html-keyboard-response","90","51723","0.0-5.0-3.28","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$66<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33","$66","1","33","66",""
"html-keyboard-response","91","52225","0.0-5.0-1.29","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","92","52720","0.0-5.0-2.29","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","492","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$16<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$5","$16","1","5","16","RISKY"
"html-keyboard-response","93","52973","0.0-5.0-3.29","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$16<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$5","$16","1","5","16",""
"html-keyboard-response","94","53475","0.0-5.0-1.30","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","95","53481","0.0-5.0-2.30","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","4","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$41<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$13","$41","0","13","41","RISKY"
"html-keyboard-response","96","53733","0.0-5.0-3.30","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$41<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$13","$41","0","13","41",""
"html-keyboard-response","97","54236","0.0-5.0-1.31","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","98","54742","0.0-5.0-2.31","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","504","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$92<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$26<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$26","$92","1","26","92","RISKY"
"html-keyboard-response","99","54994","0.0-5.0-3.31","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$92<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$26<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$26","$92","1","26","92",""
"html-keyboard-response","100","55496","0.0-5.0-1.32","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","101","55815","0.0-5.0-2.32","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","316","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$10","$19","1","10","19","SURE"
"html-keyboard-response","102","56068","0.0-5.0-3.32","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$10<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$10","$19","1","10","19",""
"html-keyboard-response","103","56570","0.0-5.0-1.33","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","104","56610","0.0-5.0-2.33","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","38","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$13","$24","1","13","24","RISKY"
"html-keyboard-response","105","56863","0.0-5.0-3.33","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$24<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$13","$24","1","13","24",""
"html-keyboard-response","106","57365","0.0-5.0-1.34","63d428eb946e85527cfdf058","bdp_rd","Sat Mar 25 2023 19:48:18 GMT-0700 (Pacific Daylight Time)","86060","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
