"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","success","stimulus","key_press","trialtype","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"image-keyboard-response","121","94161","0.0-5.0-1.58","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","510","","img/red_lw/choose11.jpg","2","choice","167","red","0.5","0.5","0.5","w","",""
"animation","122","94763","0.0-5.0-2.58","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","167","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":403},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","123","95224","0.0-5.0-1.59","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","460","","img/red_lw/choose11.jpg","2","choice","166","red","0.5","0.5","0.5","l","",""
"animation","124","95825","0.0-5.0-2.59","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","166","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":500},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","125","96417","0.0-5.0-1.60","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","591","","img/red_ll/choose11.jpg","2","choice","165","red","0.5","0.5","0.5","w","",""
"animation","126","97019","0.0-5.0-2.60","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","165","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":100},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":200},{""stimulus"":""img/red_lw/5.jpg"",""time"":250},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":500},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","127","97412","0.0-5.0-1.61","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","392","","img/red_lw/choose11.jpg","2","choice","164","red","0.5","0.5","0.5","w","",""
"animation","128","98013","0.0-5.0-2.61","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","164","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":400},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","129","98046","0.0-5.0-1.62","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","32","","img/red_lw/choose11.jpg","2","choice","163","red","0.5","0.5","0.5","w","",""
"animation","130","98647","0.0-5.0-2.62","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","163","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":150},{""stimulus"":""img/red_lw/4.jpg"",""time"":200},{""stimulus"":""img/red_lw/5.jpg"",""time"":250},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":450},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","131","98749","0.0-5.0-1.63","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","101","","img/red_lw/choose11.jpg","2","choice","162","red","0.5","0.5","0.5","w","",""
"animation","132","99351","0.0-5.0-2.63","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","162","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","133","99856","0.0-5.0-1.64","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","504","","img/red_lw/choose11.jpg","2","choice","161","red","0.5","0.5","0.5","l","",""
"animation","134","100457","0.0-5.0-2.64","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","161","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","135","100704","0.0-5.0-1.65","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","246","","img/red_ll/choose11.jpg","2","choice","160","red","0.5","0.5","0.5","l","",""
"animation","136","101306","0.0-5.0-2.65","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","160","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":150},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":259},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","137","101611","0.0-5.0-1.66","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","304","","img/red_ll/choose11.jpg","1","choice","159","green","0.5","0.5","0.5","l","",""
"animation","138","102212","0.0-5.0-2.66","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","159","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":100},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":350},{""stimulus"":""img/green_ll/8.jpg"",""time"":400},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","139","102668","0.0-5.0-1.67","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","455","","img/green_ll/choose11.jpg","2","choice","158","red","0.5","0.5","0.5","w","",""
"animation","140","103269","0.0-5.0-2.67","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","158","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","141","103534","0.0-5.0-1.68","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","264","","img/red_lw/choose11.jpg","1","choice","157","green","0.5","0.5","0.5","w","",""
"animation","142","104149","0.0-5.0-2.68","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","157","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":101},{""stimulus"":""img/green_ww/3.jpg"",""time"":150},{""stimulus"":""img/green_ww/4.jpg"",""time"":202},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":361},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":501},{""stimulus"":""img/green_ww/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","143","104599","0.0-5.0-1.69","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","449","","img/green_ww/choose11.jpg","1","choice","156","green","0.5","0.5","0.5","l","",""
"animation","144","105200","0.0-5.0-2.69","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","156","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":251},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":502},{""stimulus"":""img/green_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","145","105559","0.0-5.0-1.70","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","358","","img/green_lw/choose11.jpg","2","choice","155","red","0.5","0.5","0.5","w","",""
"animation","146","106161","0.0-5.0-2.70","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","155","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","147","106487","0.0-5.0-1.71","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","324","","img/red_lw/choose11.jpg","2","choice","154","red","0.5","0.5","0.5","l","",""
"animation","148","107088","0.0-5.0-2.71","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","154","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","149","107433","0.0-5.0-1.72","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","344","","img/red_ll/choose11.jpg","2","choice","153","red","0.5","0.5","0.5","l","",""
"animation","150","108034","0.0-5.0-2.72","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","153","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":163},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":453},{""stimulus"":""img/red_ll/10.jpg"",""time"":506},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","151","108313","0.0-5.0-1.73","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","279","","img/red_ll/choose11.jpg","2","choice","152","red","0.5","0.5","0.5","w","",""
"animation","152","108915","0.0-5.0-2.73","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","152","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":150},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":300},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","153","109049","0.0-5.0-1.74","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","132","","img/red_lw/choose11.jpg","1","choice","151","green","0.5","0.5","0.5","w","",""
"animation","154","109649","0.0-5.0-2.74","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","151","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":50},{""stimulus"":""img/green_ww/2.jpg"",""time"":101},{""stimulus"":""img/green_ww/3.jpg"",""time"":151},{""stimulus"":""img/green_ww/4.jpg"",""time"":201},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":302},{""stimulus"":""img/green_ww/7.jpg"",""time"":350},{""stimulus"":""img/green_ww/8.jpg"",""time"":402},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":502},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","155","110102","0.0-5.0-1.75","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","451","","img/green_ww/choose11.jpg","1","choice","150","green","0.5","0.5","0.5","l","",""
"animation","156","110704","0.0-5.0-2.75","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","150","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":200},{""stimulus"":""img/green_lw/5.jpg"",""time"":251},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":356},{""stimulus"":""img/green_lw/8.jpg"",""time"":402},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":500},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","157","111273","0.0-5.0-1.76","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","568","","img/green_lw/choose11.jpg","1","choice","149","green","0.5","0.1","0.5","l","",""
"animation","158","111874","0.0-5.0-2.76","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","149","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":52},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":252},{""stimulus"":""img/green_lw/6.jpg"",""time"":302},{""stimulus"":""img/green_lw/7.jpg"",""time"":352},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":503},{""stimulus"":""img/green_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","159","112453","0.0-5.0-1.77","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","578","","img/green_lw/choose11.jpg","1","choice","148","green","0.5","0.1","0.5","w","",""
"animation","160","113054","0.0-5.0-2.77","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","148","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":101},{""stimulus"":""img/green_ww/3.jpg"",""time"":152},{""stimulus"":""img/green_ww/4.jpg"",""time"":202},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":302},{""stimulus"":""img/green_ww/7.jpg"",""time"":352},{""stimulus"":""img/green_ww/8.jpg"",""time"":402},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":501},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","161","113700","0.0-5.0-1.78","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","645","","img/green_ww/choose11.jpg","1","choice","147","green","0.5","0.1","0.5","l","",""
"animation","162","114301","0.0-5.0-2.78","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","147","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":52},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":152},{""stimulus"":""img/green_lw/4.jpg"",""time"":202},{""stimulus"":""img/green_lw/5.jpg"",""time"":252},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":502},{""stimulus"":""img/green_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","163","114737","0.0-5.0-1.79","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","435","","img/green_lw/choose11.jpg","1","choice","146","green","0.5","0.1","0.5","w","",""
"animation","164","115338","0.0-5.0-2.79","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","146","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":102},{""stimulus"":""img/green_ww/3.jpg"",""time"":152},{""stimulus"":""img/green_ww/4.jpg"",""time"":202},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":302},{""stimulus"":""img/green_ww/7.jpg"",""time"":352},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":452},{""stimulus"":""img/green_ww/10.jpg"",""time"":502},{""stimulus"":""img/green_ww/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","165","115725","0.0-5.0-1.80","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","386","","img/green_ww/choose11.jpg","2","choice","145","red","0.5","0.1","0.1","l","",""
"animation","166","116326","0.0-5.0-2.80","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","145","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":151},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":251},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":351},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":451},{""stimulus"":""img/red_wl/10.jpg"",""time"":502},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","167","116765","0.0-5.0-1.81","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","438","","img/red_wl/choose11.jpg","2","choice","144","red","0.5","0.1","0.1","l","",""
"animation","168","117366","0.0-5.0-2.81","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","","","","","","144","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":109},{""stimulus"":""img/red_wl/3.jpg"",""time"":151},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":252},{""stimulus"":""img/red_wl/6.jpg"",""time"":302},{""stimulus"":""img/red_wl/7.jpg"",""time"":351},{""stimulus"":""img/red_wl/8.jpg"",""time"":402},{""stimulus"":""img/red_wl/9.jpg"",""time"":451},{""stimulus"":""img/red_wl/10.jpg"",""time"":501},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","169","117853","0.0-5.0-1.82","63e51ddb19fccd05514c629c","bdp_lott","Tue Mar 28 2023 18:23:20 GMT-0700 (Pacific Daylight Time)","253033","green","red","","485","","img/red_wl/choose11.jpg","2","choice","143","red","0.5","0.1","0.1","l","",""
