"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","success","stimulus","key_press","trialtype","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"animation","100","66344","0.0-5.0-2.47","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","178","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":65},{""stimulus"":""img/red_lw/2.jpg"",""time"":112},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":205},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":300},{""stimulus"":""img/red_lw/7.jpg"",""time"":350},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":503},{""stimulus"":""img/red_lw/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","101","66535","0.0-5.0-1.48","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","191","","img/red_lw/choose11.jpg","1","choice","177","green","0.5","0.5","0.5","w","",""
"animation","102","67148","0.0-5.0-2.48","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","177","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":65},{""stimulus"":""img/green_ww/2.jpg"",""time"":112},{""stimulus"":""img/green_ww/3.jpg"",""time"":158},{""stimulus"":""img/green_ww/4.jpg"",""time"":205},{""stimulus"":""img/green_ww/5.jpg"",""time"":250},{""stimulus"":""img/green_ww/6.jpg"",""time"":315},{""stimulus"":""img/green_ww/7.jpg"",""time"":362},{""stimulus"":""img/green_ww/8.jpg"",""time"":408},{""stimulus"":""img/green_ww/9.jpg"",""time"":450},{""stimulus"":""img/green_ww/10.jpg"",""time"":500},{""stimulus"":""img/green_ww/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","103","67356","0.0-5.0-1.49","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","207","","img/green_ww/choose11.jpg","1","choice","176","green","0.5","0.5","0.5","l","",""
"animation","104","67959","0.0-5.0-2.49","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","176","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":104},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":200},{""stimulus"":""img/green_lw/5.jpg"",""time"":250},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":353},{""stimulus"":""img/green_lw/8.jpg"",""time"":402},{""stimulus"":""img/green_lw/9.jpg"",""time"":450},{""stimulus"":""img/green_lw/10.jpg"",""time"":501},{""stimulus"":""img/green_lw/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","105","68147","0.0-5.0-1.50","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","187","","img/green_lw/choose11.jpg","2","choice","175","red","0.5","0.5","0.5","l","",""
"animation","106","68747","0.0-5.0-2.50","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","175","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":63},{""stimulus"":""img/red_ll/2.jpg"",""time"":109},{""stimulus"":""img/red_ll/3.jpg"",""time"":156},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":406},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","107","69073","0.0-5.0-1.51","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","325","","img/red_ll/choose11.jpg","1","choice","174","green","0.5","0.5","0.5","l","",""
"animation","108","69674","0.0-5.0-2.51","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","174","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":54},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":165},{""stimulus"":""img/green_ll/4.jpg"",""time"":211},{""stimulus"":""img/green_ll/5.jpg"",""time"":257},{""stimulus"":""img/green_ll/6.jpg"",""time"":304},{""stimulus"":""img/green_ll/7.jpg"",""time"":366},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","109","69714","0.0-5.0-1.52","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","40","","img/green_ll/choose11.jpg","1","choice","173","green","0.5","0.5","0.5","l","",""
"animation","110","70327","0.0-5.0-2.52","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","173","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":208},{""stimulus"":""img/green_ll/5.jpg"",""time"":254},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":364},{""stimulus"":""img/green_ll/8.jpg"",""time"":411},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","111","70467","0.0-5.0-1.53","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","140","","img/green_ll/choose11.jpg","1","choice","172","green","0.5","0.5","0.5","l","",""
"animation","112","71068","0.0-5.0-2.53","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","172","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":61},{""stimulus"":""img/green_ll/2.jpg"",""time"":108},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":263},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":561}]","[]"
"image-keyboard-response","113","71094","0.0-5.0-1.54","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","25","","img/green_ll/choose11.jpg","2","choice","171","red","0.5","0.5","0.5","l","",""
"animation","114","71699","0.0-5.0-2.54","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","171","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":150},{""stimulus"":""img/red_ll/4.jpg"",""time"":214},{""stimulus"":""img/red_ll/5.jpg"",""time"":250},{""stimulus"":""img/red_ll/6.jpg"",""time"":305},{""stimulus"":""img/red_ll/7.jpg"",""time"":350},{""stimulus"":""img/red_ll/8.jpg"",""time"":400},{""stimulus"":""img/red_ll/9.jpg"",""time"":450},{""stimulus"":""img/red_ll/10.jpg"",""time"":509},{""stimulus"":""img/red_ll/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","115","71786","0.0-5.0-1.55","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","87","","img/red_ll/choose11.jpg","2","choice","170","red","0.5","0.5","0.5","w","",""
"animation","116","72388","0.0-5.0-2.55","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","170","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":113},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":211},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":353},{""stimulus"":""img/red_lw/8.jpg"",""time"":414},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","117","72427","0.0-5.0-1.56","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","38","","img/red_lw/choose11.jpg","1","choice","169","green","0.5","0.5","0.5","l","",""
"animation","118","73039","0.0-5.0-2.56","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","169","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":53},{""stimulus"":""img/green_lw/2.jpg"",""time"":115},{""stimulus"":""img/green_lw/3.jpg"",""time"":150},{""stimulus"":""img/green_lw/4.jpg"",""time"":208},{""stimulus"":""img/green_lw/5.jpg"",""time"":251},{""stimulus"":""img/green_lw/6.jpg"",""time"":302},{""stimulus"":""img/green_lw/7.jpg"",""time"":364},{""stimulus"":""img/green_lw/8.jpg"",""time"":412},{""stimulus"":""img/green_lw/9.jpg"",""time"":452},{""stimulus"":""img/green_lw/10.jpg"",""time"":502},{""stimulus"":""img/green_lw/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","119","73344","0.0-5.0-1.57","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","305","","img/green_lw/choose11.jpg","1","choice","168","green","0.5","0.5","0.5","w","",""
"animation","120","73945","0.0-5.0-2.57","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","168","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":103},{""stimulus"":""img/green_ww/3.jpg"",""time"":151},{""stimulus"":""img/green_ww/4.jpg"",""time"":201},{""stimulus"":""img/green_ww/5.jpg"",""time"":258},{""stimulus"":""img/green_ww/6.jpg"",""time"":304},{""stimulus"":""img/green_ww/7.jpg"",""time"":351},{""stimulus"":""img/green_ww/8.jpg"",""time"":400},{""stimulus"":""img/green_ww/9.jpg"",""time"":460},{""stimulus"":""img/green_ww/10.jpg"",""time"":501},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","121","74191","0.0-5.0-1.58","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","244","","img/green_ww/choose11.jpg","2","choice","167","red","0.5","0.5","0.5","w","",""
"animation","122","74791","0.0-5.0-2.58","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","167","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":52},{""stimulus"":""img/red_ww/2.jpg"",""time"":114},{""stimulus"":""img/red_ww/3.jpg"",""time"":150},{""stimulus"":""img/red_ww/4.jpg"",""time"":209},{""stimulus"":""img/red_ww/5.jpg"",""time"":252},{""stimulus"":""img/red_ww/6.jpg"",""time"":304},{""stimulus"":""img/red_ww/7.jpg"",""time"":351},{""stimulus"":""img/red_ww/8.jpg"",""time"":401},{""stimulus"":""img/red_ww/9.jpg"",""time"":459},{""stimulus"":""img/red_ww/10.jpg"",""time"":506},{""stimulus"":""img/red_ww/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","123","75123","0.0-5.0-1.59","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","331","","img/red_ww/choose11.jpg","2","choice","166","red","0.5","0.5","0.5","l","",""
"animation","124","75724","0.0-5.0-2.59","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","166","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":59},{""stimulus"":""img/red_wl/2.jpg"",""time"":102},{""stimulus"":""img/red_wl/3.jpg"",""time"":154},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":251},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":356},{""stimulus"":""img/red_wl/8.jpg"",""time"":402},{""stimulus"":""img/red_wl/9.jpg"",""time"":466},{""stimulus"":""img/red_wl/10.jpg"",""time"":513},{""stimulus"":""img/red_wl/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","125","76049","0.0-5.0-1.60","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","325","","img/red_wl/choose11.jpg","1","choice","165","green","0.5","0.5","0.5","l","",""
"animation","126","76650","0.0-5.0-2.60","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","165","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":55},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":163},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":460},{""stimulus"":""img/green_ll/10.jpg"",""time"":507},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","127","76996","0.0-5.0-1.61","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","346","","img/green_ll/choose11.jpg","1","choice","164","green","0.5","0.5","0.5","w","",""
"animation","128","77603","0.0-5.0-2.61","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","164","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":63},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":203},{""stimulus"":""img/green_wl/5.jpg"",""time"":267},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":453},{""stimulus"":""img/green_wl/10.jpg"",""time"":515},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]"
"image-keyboard-response","129","77839","0.0-5.0-1.62","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","235","","img/green_wl/choose11.jpg","2","choice","163","red","0.5","0.5","0.5","l","",""
"animation","130","78439","0.0-5.0-2.62","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","163","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":61},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":154},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":251},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":351},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":451},{""stimulus"":""img/red_wl/10.jpg"",""time"":514},{""stimulus"":""img/red_wl/11.jpg"",""time"":561}]","[]"
"image-keyboard-response","131","78629","0.0-5.0-1.63","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","189","","img/red_wl/choose11.jpg","1","choice","162","green","0.5","0.5","0.5","l","",""
"animation","132","79242","0.0-5.0-2.63","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","162","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":253},{""stimulus"":""img/green_ll/6.jpg"",""time"":315},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","133","79404","0.0-5.0-1.64","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","162","","img/green_ll/choose11.jpg","2","choice","161","red","0.5","0.5","0.5","l","",""
"animation","134","80006","0.0-5.0-2.64","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","161","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":261},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":415},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","135","80299","0.0-5.0-1.65","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","293","","img/red_ll/choose11.jpg","1","choice","160","green","0.5","0.5","0.5","w","",""
"animation","136","80912","0.0-5.0-2.65","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","160","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":50},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":253},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","137","81098","0.0-5.0-1.66","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","185","","img/green_wl/choose11.jpg","2","choice","159","red","0.5","0.5","0.5","w","",""
"animation","138","81707","0.0-5.0-2.66","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","159","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":62},{""stimulus"":""img/red_ww/2.jpg"",""time"":101},{""stimulus"":""img/red_ww/3.jpg"",""time"":150},{""stimulus"":""img/red_ww/4.jpg"",""time"":201},{""stimulus"":""img/red_ww/5.jpg"",""time"":265},{""stimulus"":""img/red_ww/6.jpg"",""time"":300},{""stimulus"":""img/red_ww/7.jpg"",""time"":359},{""stimulus"":""img/red_ww/8.jpg"",""time"":406},{""stimulus"":""img/red_ww/9.jpg"",""time"":450},{""stimulus"":""img/red_ww/10.jpg"",""time"":501},{""stimulus"":""img/red_ww/11.jpg"",""time"":565}]","[]"
"image-keyboard-response","139","81946","0.0-5.0-1.67","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","239","","img/red_ww/choose11.jpg","2","choice","158","red","0.5","0.5","0.5","l","",""
"animation","140","82547","0.0-5.0-2.67","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","158","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":58},{""stimulus"":""img/red_wl/2.jpg"",""time"":105},{""stimulus"":""img/red_wl/3.jpg"",""time"":152},{""stimulus"":""img/red_wl/4.jpg"",""time"":215},{""stimulus"":""img/red_wl/5.jpg"",""time"":261},{""stimulus"":""img/red_wl/6.jpg"",""time"":308},{""stimulus"":""img/red_wl/7.jpg"",""time"":352},{""stimulus"":""img/red_wl/8.jpg"",""time"":402},{""stimulus"":""img/red_wl/9.jpg"",""time"":464},{""stimulus"":""img/red_wl/10.jpg"",""time"":502},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","141","82726","0.0-5.0-1.68","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","179","","img/red_wl/choose11.jpg","1","choice","157","green","0.5","0.5","0.5","l","",""
"animation","142","83326","0.0-5.0-2.68","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","157","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":58},{""stimulus"":""img/green_ll/2.jpg"",""time"":100},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":214},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":310},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":404},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","143","83494","0.0-5.0-1.69","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","167","","img/green_ll/choose11.jpg","1","choice","156","green","0.5","0.5","0.5","w","",""
"animation","144","84095","0.0-5.0-2.69","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","156","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":59},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":264},{""stimulus"":""img/green_wl/6.jpg"",""time"":311},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":403},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","145","84175","0.0-5.0-1.70","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","80","","img/green_wl/choose11.jpg","2","choice","155","red","0.5","0.5","0.5","w","",""
"animation","146","84777","0.0-5.0-2.70","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","","","","","","155","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":64},{""stimulus"":""img/red_ww/2.jpg"",""time"":110},{""stimulus"":""img/red_ww/3.jpg"",""time"":152},{""stimulus"":""img/red_ww/4.jpg"",""time"":201},{""stimulus"":""img/red_ww/5.jpg"",""time"":251},{""stimulus"":""img/red_ww/6.jpg"",""time"":311},{""stimulus"":""img/red_ww/7.jpg"",""time"":353},{""stimulus"":""img/red_ww/8.jpg"",""time"":405},{""stimulus"":""img/red_ww/9.jpg"",""time"":453},{""stimulus"":""img/red_ww/10.jpg"",""time"":502},{""stimulus"":""img/red_ww/11.jpg"",""time"":561}]","[]"
"image-keyboard-response","147","84930","0.0-5.0-1.71","63e51ddb19fccd05514c629c","bdp_lott","Sat Mar 25 2023 22:44:15 GMT-0700 (Pacific Daylight Time)","292011","red","green","","152","","img/red_ww/choose11.jpg","1","choice","154","green","0.5","0.5","0.5","w","",""
