"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","122","106528","0.0-5.0-1.58","","1060","","","img/red_ll/choose11.jpg","2","167","red","0.5","0.5","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","123","107177","0.0-5.0-2.58","","","","","","","167","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":110},{""stimulus"":""img/red_ll/3.jpg"",""time"":163},{""stimulus"":""img/red_ll/4.jpg"",""time"":217},{""stimulus"":""img/red_ll/5.jpg"",""time"":270},{""stimulus"":""img/red_ll/6.jpg"",""time"":321},{""stimulus"":""img/red_ll/7.jpg"",""time"":375},{""stimulus"":""img/red_ll/8.jpg"",""time"":430},{""stimulus"":""img/red_ll/9.jpg"",""time"":484},{""stimulus"":""img/red_ll/10.jpg"",""time"":540},{""stimulus"":""img/red_ll/11.jpg"",""time"":593}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","124","107429","0.0-5.0-1.59","","251","","","img/red_ll/choose11.jpg","1","166","green","0.5","0.5","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","125","108076","0.0-5.0-2.59","","","","","","","166","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":106},{""stimulus"":""img/green_ll/3.jpg"",""time"":162},{""stimulus"":""img/green_ll/4.jpg"",""time"":215},{""stimulus"":""img/green_ll/5.jpg"",""time"":268},{""stimulus"":""img/green_ll/6.jpg"",""time"":322},{""stimulus"":""img/green_ll/7.jpg"",""time"":377},{""stimulus"":""img/green_ll/8.jpg"",""time"":432},{""stimulus"":""img/green_ll/9.jpg"",""time"":485},{""stimulus"":""img/green_ll/10.jpg"",""time"":539},{""stimulus"":""img/green_ll/11.jpg"",""time"":591}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","126","108600","0.0-5.0-1.60","","523","","","img/green_ll/choose11.jpg","1","165","green","0.5","0.5","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","127","109244","0.0-5.0-2.60","","","","","","","165","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":106},{""stimulus"":""img/green_wl/3.jpg"",""time"":157},{""stimulus"":""img/green_wl/4.jpg"",""time"":209},{""stimulus"":""img/green_wl/5.jpg"",""time"":262},{""stimulus"":""img/green_wl/6.jpg"",""time"":317},{""stimulus"":""img/green_wl/7.jpg"",""time"":369},{""stimulus"":""img/green_wl/8.jpg"",""time"":426},{""stimulus"":""img/green_wl/9.jpg"",""time"":480},{""stimulus"":""img/green_wl/10.jpg"",""time"":535},{""stimulus"":""img/green_wl/11.jpg"",""time"":590}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","128","109680","0.0-5.0-1.61","","433","","","img/green_wl/choose11.jpg","1","164","green","0.5","0.5","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","129","110315","0.0-5.0-2.61","","","","","","","164","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":55},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":215},{""stimulus"":""img/green_ll/5.jpg"",""time"":267},{""stimulus"":""img/green_ll/6.jpg"",""time"":321},{""stimulus"":""img/green_ll/7.jpg"",""time"":374},{""stimulus"":""img/green_ll/8.jpg"",""time"":426},{""stimulus"":""img/green_ll/9.jpg"",""time"":476},{""stimulus"":""img/green_ll/10.jpg"",""time"":527},{""stimulus"":""img/green_ll/11.jpg"",""time"":581}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","130","111950","0.0-5.0-1.62","","1634","","","img/green_ll/choose11.jpg","1","163","green","0.5","0.5","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","131","112590","0.0-5.0-2.62","","","","","","","163","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":55},{""stimulus"":""img/green_wl/2.jpg"",""time"":109},{""stimulus"":""img/green_wl/3.jpg"",""time"":163},{""stimulus"":""img/green_wl/4.jpg"",""time"":217},{""stimulus"":""img/green_wl/5.jpg"",""time"":271},{""stimulus"":""img/green_wl/6.jpg"",""time"":322},{""stimulus"":""img/green_wl/7.jpg"",""time"":376},{""stimulus"":""img/green_wl/8.jpg"",""time"":428},{""stimulus"":""img/green_wl/9.jpg"",""time"":480},{""stimulus"":""img/green_wl/10.jpg"",""time"":531},{""stimulus"":""img/green_wl/11.jpg"",""time"":586}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","132","113122","0.0-5.0-1.63","","530","","","img/green_wl/choose11.jpg","1","162","green","0.5","0.5","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","133","113777","0.0-5.0-2.63","","","","","","","162","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":165},{""stimulus"":""img/green_ll/4.jpg"",""time"":219},{""stimulus"":""img/green_ll/5.jpg"",""time"":274},{""stimulus"":""img/green_ll/6.jpg"",""time"":329},{""stimulus"":""img/green_ll/7.jpg"",""time"":381},{""stimulus"":""img/green_ll/8.jpg"",""time"":436},{""stimulus"":""img/green_ll/9.jpg"",""time"":489},{""stimulus"":""img/green_ll/10.jpg"",""time"":544},{""stimulus"":""img/green_ll/11.jpg"",""time"":598}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","134","114484","0.0-5.0-1.64","","705","","","img/green_ll/choose11.jpg","1","161","green","0.5","0.5","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","135","115129","0.0-5.0-2.64","","","","","","","161","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":213},{""stimulus"":""img/green_ll/5.jpg"",""time"":269},{""stimulus"":""img/green_ll/6.jpg"",""time"":322},{""stimulus"":""img/green_ll/7.jpg"",""time"":377},{""stimulus"":""img/green_ll/8.jpg"",""time"":431},{""stimulus"":""img/green_ll/9.jpg"",""time"":487},{""stimulus"":""img/green_ll/10.jpg"",""time"":542},{""stimulus"":""img/green_ll/11.jpg"",""time"":593}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","136","115719","0.0-5.0-1.65","","588","","","img/green_ll/choose11.jpg","2","160","red","0.5","0.5","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","137","116353","0.0-5.0-2.65","","","","","","","160","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":54},{""stimulus"":""img/red_lw/2.jpg"",""time"":104},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":269},{""stimulus"":""img/red_lw/6.jpg"",""time"":323},{""stimulus"":""img/red_lw/7.jpg"",""time"":374},{""stimulus"":""img/red_lw/8.jpg"",""time"":430},{""stimulus"":""img/red_lw/9.jpg"",""time"":481},{""stimulus"":""img/red_lw/10.jpg"",""time"":532},{""stimulus"":""img/red_lw/11.jpg"",""time"":583}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","138","116680","0.0-5.0-1.66","","325","","","img/red_lw/choose11.jpg","2","159","red","0.5","0.5","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","139","117327","0.0-5.0-2.66","","","","","","","159","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":110},{""stimulus"":""img/red_ll/3.jpg"",""time"":164},{""stimulus"":""img/red_ll/4.jpg"",""time"":215},{""stimulus"":""img/red_ll/5.jpg"",""time"":269},{""stimulus"":""img/red_ll/6.jpg"",""time"":321},{""stimulus"":""img/red_ll/7.jpg"",""time"":376},{""stimulus"":""img/red_ll/8.jpg"",""time"":430},{""stimulus"":""img/red_ll/9.jpg"",""time"":485},{""stimulus"":""img/red_ll/10.jpg"",""time"":539},{""stimulus"":""img/red_ll/11.jpg"",""time"":593}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","140","117881","0.0-5.0-1.67","","551","","","img/red_ll/choose11.jpg","2","158","red","0.5","0.5","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","141","118527","0.0-5.0-2.67","","","","","","","158","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":111},{""stimulus"":""img/red_ll/3.jpg"",""time"":165},{""stimulus"":""img/red_ll/4.jpg"",""time"":217},{""stimulus"":""img/red_ll/5.jpg"",""time"":272},{""stimulus"":""img/red_ll/6.jpg"",""time"":327},{""stimulus"":""img/red_ll/7.jpg"",""time"":380},{""stimulus"":""img/red_ll/8.jpg"",""time"":434},{""stimulus"":""img/red_ll/9.jpg"",""time"":487},{""stimulus"":""img/red_ll/10.jpg"",""time"":542},{""stimulus"":""img/red_ll/11.jpg"",""time"":592}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","142","119038","0.0-5.0-1.68","","509","","","img/red_ll/choose11.jpg","2","157","red","0.5","0.5","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","143","119682","0.0-5.0-2.68","","","","","","","157","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":166},{""stimulus"":""img/red_lw/4.jpg"",""time"":219},{""stimulus"":""img/red_lw/5.jpg"",""time"":271},{""stimulus"":""img/red_lw/6.jpg"",""time"":325},{""stimulus"":""img/red_lw/7.jpg"",""time"":378},{""stimulus"":""img/red_lw/8.jpg"",""time"":433},{""stimulus"":""img/red_lw/9.jpg"",""time"":485},{""stimulus"":""img/red_lw/10.jpg"",""time"":539},{""stimulus"":""img/red_lw/11.jpg"",""time"":592}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","144","120162","0.0-5.0-1.69","","479","","","img/red_lw/choose11.jpg","2","156","red","0.5","0.5","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","145","120797","0.0-5.0-2.69","","","","","","","156","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":212},{""stimulus"":""img/red_lw/5.jpg"",""time"":266},{""stimulus"":""img/red_lw/6.jpg"",""time"":321},{""stimulus"":""img/red_lw/7.jpg"",""time"":373},{""stimulus"":""img/red_lw/8.jpg"",""time"":426},{""stimulus"":""img/red_lw/9.jpg"",""time"":481},{""stimulus"":""img/red_lw/10.jpg"",""time"":531},{""stimulus"":""img/red_lw/11.jpg"",""time"":582}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","146","121175","0.0-5.0-1.70","","376","","","img/red_lw/choose11.jpg","2","155","red","0.5","0.5","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","147","121831","0.0-5.0-2.70","","","","","","","155","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":57},{""stimulus"":""img/red_lw/2.jpg"",""time"":111},{""stimulus"":""img/red_lw/3.jpg"",""time"":165},{""stimulus"":""img/red_lw/4.jpg"",""time"":219},{""stimulus"":""img/red_lw/5.jpg"",""time"":271},{""stimulus"":""img/red_lw/6.jpg"",""time"":327},{""stimulus"":""img/red_lw/7.jpg"",""time"":380},{""stimulus"":""img/red_lw/8.jpg"",""time"":434},{""stimulus"":""img/red_lw/9.jpg"",""time"":490},{""stimulus"":""img/red_lw/10.jpg"",""time"":544},{""stimulus"":""img/red_lw/11.jpg"",""time"":600}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","148","121942","0.0-5.0-1.71","","108","","","img/red_lw/choose11.jpg","2","154","red","0.5","0.5","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","149","122586","0.0-5.0-2.71","","","","","","","154","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":161},{""stimulus"":""img/red_lw/4.jpg"",""time"":217},{""stimulus"":""img/red_lw/5.jpg"",""time"":272},{""stimulus"":""img/red_lw/6.jpg"",""time"":327},{""stimulus"":""img/red_lw/7.jpg"",""time"":381},{""stimulus"":""img/red_lw/8.jpg"",""time"":434},{""stimulus"":""img/red_lw/9.jpg"",""time"":484},{""stimulus"":""img/red_lw/10.jpg"",""time"":536},{""stimulus"":""img/red_lw/11.jpg"",""time"":591}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","150","123044","0.0-5.0-1.72","","456","","","img/red_lw/choose11.jpg","2","153","red","0.5","0.5","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","151","123677","0.0-5.0-2.72","","","","","","","153","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":108},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":212},{""stimulus"":""img/red_lw/5.jpg"",""time"":266},{""stimulus"":""img/red_lw/6.jpg"",""time"":317},{""stimulus"":""img/red_lw/7.jpg"",""time"":368},{""stimulus"":""img/red_lw/8.jpg"",""time"":419},{""stimulus"":""img/red_lw/9.jpg"",""time"":474},{""stimulus"":""img/red_lw/10.jpg"",""time"":528},{""stimulus"":""img/red_lw/11.jpg"",""time"":582}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","152","124598","0.0-5.0-1.73","","919","","","img/red_lw/choose11.jpg","2","152","red","0.5","0.5","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","153","125247","0.0-5.0-2.73","","","","","","","152","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":110},{""stimulus"":""img/red_ll/3.jpg"",""time"":166},{""stimulus"":""img/red_ll/4.jpg"",""time"":218},{""stimulus"":""img/red_ll/5.jpg"",""time"":271},{""stimulus"":""img/red_ll/6.jpg"",""time"":323},{""stimulus"":""img/red_ll/7.jpg"",""time"":378},{""stimulus"":""img/red_ll/8.jpg"",""time"":433},{""stimulus"":""img/red_ll/9.jpg"",""time"":485},{""stimulus"":""img/red_ll/10.jpg"",""time"":539},{""stimulus"":""img/red_ll/11.jpg"",""time"":594}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","154","126037","0.0-5.0-1.74","","788","","","img/red_ll/choose11.jpg","2","151","red","0.5","0.5","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","155","126685","0.0-5.0-2.74","","","","","","","151","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":109},{""stimulus"":""img/red_lw/3.jpg"",""time"":165},{""stimulus"":""img/red_lw/4.jpg"",""time"":219},{""stimulus"":""img/red_lw/5.jpg"",""time"":273},{""stimulus"":""img/red_lw/6.jpg"",""time"":325},{""stimulus"":""img/red_lw/7.jpg"",""time"":380},{""stimulus"":""img/red_lw/8.jpg"",""time"":433},{""stimulus"":""img/red_lw/9.jpg"",""time"":489},{""stimulus"":""img/red_lw/10.jpg"",""time"":540},{""stimulus"":""img/red_lw/11.jpg"",""time"":595}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","156","127072","0.0-5.0-1.75","","386","","","img/red_lw/choose11.jpg","2","150","red","0.5","0.5","0.5","w","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","157","127715","0.0-5.0-2.75","","","","","","","150","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":267},{""stimulus"":""img/red_lw/6.jpg"",""time"":321},{""stimulus"":""img/red_lw/7.jpg"",""time"":372},{""stimulus"":""img/red_lw/8.jpg"",""time"":426},{""stimulus"":""img/red_lw/9.jpg"",""time"":480},{""stimulus"":""img/red_lw/10.jpg"",""time"":532},{""stimulus"":""img/red_lw/11.jpg"",""time"":587}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","158","128084","0.0-5.0-1.76","","366","","","img/red_lw/choose11.jpg","2","149","red","0.5","0.1","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","159","128726","0.0-5.0-2.76","","","","","","","149","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":107},{""stimulus"":""img/red_ll/3.jpg"",""time"":161},{""stimulus"":""img/red_ll/4.jpg"",""time"":217},{""stimulus"":""img/red_ll/5.jpg"",""time"":267},{""stimulus"":""img/red_ll/6.jpg"",""time"":320},{""stimulus"":""img/red_ll/7.jpg"",""time"":375},{""stimulus"":""img/red_ll/8.jpg"",""time"":429},{""stimulus"":""img/red_ll/9.jpg"",""time"":485},{""stimulus"":""img/red_ll/10.jpg"",""time"":536},{""stimulus"":""img/red_ll/11.jpg"",""time"":587}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","160","130041","0.0-5.0-1.77","","1312","","","img/red_ll/choose11.jpg","1","148","green","0.5","0.1","0.1","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","161","130692","0.0-5.0-2.77","","","","","","","148","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":57},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":164},{""stimulus"":""img/green_ll/4.jpg"",""time"":219},{""stimulus"":""img/green_ll/5.jpg"",""time"":273},{""stimulus"":""img/green_ll/6.jpg"",""time"":327},{""stimulus"":""img/green_ll/7.jpg"",""time"":381},{""stimulus"":""img/green_ll/8.jpg"",""time"":435},{""stimulus"":""img/green_ll/9.jpg"",""time"":489},{""stimulus"":""img/green_ll/10.jpg"",""time"":542},{""stimulus"":""img/green_ll/11.jpg"",""time"":595}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","162","130698","0.0-5.0-1.78","","5","","","img/green_ll/choose11.jpg","1","147","green","0.5","0.1","0.1","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","163","131344","0.0-5.0-2.78","","","","","","","147","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":165},{""stimulus"":""img/green_ll/4.jpg"",""time"":221},{""stimulus"":""img/green_ll/5.jpg"",""time"":272},{""stimulus"":""img/green_ll/6.jpg"",""time"":323},{""stimulus"":""img/green_ll/7.jpg"",""time"":377},{""stimulus"":""img/green_ll/8.jpg"",""time"":429},{""stimulus"":""img/green_ll/9.jpg"",""time"":482},{""stimulus"":""img/green_ll/10.jpg"",""time"":537},{""stimulus"":""img/green_ll/11.jpg"",""time"":590}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","164","131933","0.0-5.0-1.79","","587","","","img/green_ll/choose11.jpg","2","146","red","0.5","0.1","0.5","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","165","132577","0.0-5.0-2.79","","","","","","","146","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":110},{""stimulus"":""img/red_ll/3.jpg"",""time"":165},{""stimulus"":""img/red_ll/4.jpg"",""time"":216},{""stimulus"":""img/red_ll/5.jpg"",""time"":270},{""stimulus"":""img/red_ll/6.jpg"",""time"":321},{""stimulus"":""img/red_ll/7.jpg"",""time"":374},{""stimulus"":""img/red_ll/8.jpg"",""time"":427},{""stimulus"":""img/red_ll/9.jpg"",""time"":483},{""stimulus"":""img/red_ll/10.jpg"",""time"":535},{""stimulus"":""img/red_ll/11.jpg"",""time"":590}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","166","133034","0.0-5.0-1.80","","455","","","img/red_ll/choose11.jpg","1","145","green","0.5","0.1","0.1","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","167","133672","0.0-5.0-2.80","","","","","","","145","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":110},{""stimulus"":""img/green_ll/3.jpg"",""time"":162},{""stimulus"":""img/green_ll/4.jpg"",""time"":216},{""stimulus"":""img/green_ll/5.jpg"",""time"":270},{""stimulus"":""img/green_ll/6.jpg"",""time"":325},{""stimulus"":""img/green_ll/7.jpg"",""time"":377},{""stimulus"":""img/green_ll/8.jpg"",""time"":428},{""stimulus"":""img/green_ll/9.jpg"",""time"":479},{""stimulus"":""img/green_ll/10.jpg"",""time"":532},{""stimulus"":""img/green_ll/11.jpg"",""time"":585}]","[]"
"","","","choice","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","image-keyboard-response","168","133888","0.0-5.0-1.81","","215","","","img/green_ll/choose11.jpg","1","144","green","0.5","0.1","0.1","l","",""
"","","","","6005fd9c8bbd67931607e518","bdp_lott","Sun Mar 26 2023 09:14:37 GMT-0700 (Pacific Daylight Time)","307377","red","green","animation","169","134534","0.0-5.0-2.81","","","","","","","144","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":164},{""stimulus"":""img/green_ll/4.jpg"",""time"":214},{""stimulus"":""img/green_ll/5.jpg"",""time"":270},{""stimulus"":""img/green_ll/6.jpg"",""time"":323},{""stimulus"":""img/green_ll/7.jpg"",""time"":378},{""stimulus"":""img/green_ll/8.jpg"",""time"":430},{""stimulus"":""img/green_ll/9.jpg"",""time"":485},{""stimulus"":""img/green_ll/10.jpg"",""time"":539},{""stimulus"":""img/green_ll/11.jpg"",""time"":594}]","[]"
