"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"image-keyboard-response","117","160055","0.0-5.0-1.56","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","665","","","","choice","","","img/red_ww/choose11.jpg","2","169","red","0.5","0.5","0.5","w","",""
"animation","118","160670","0.0-5.0-2.56","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","169","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":53},{""stimulus"":""img/red_ww/2.jpg"",""time"":104},{""stimulus"":""img/red_ww/3.jpg"",""time"":154},{""stimulus"":""img/red_ww/4.jpg"",""time"":205},{""stimulus"":""img/red_ww/5.jpg"",""time"":256},{""stimulus"":""img/red_ww/6.jpg"",""time"":307},{""stimulus"":""img/red_ww/7.jpg"",""time"":359},{""stimulus"":""img/red_ww/8.jpg"",""time"":410},{""stimulus"":""img/red_ww/9.jpg"",""time"":461},{""stimulus"":""img/red_ww/10.jpg"",""time"":512},{""stimulus"":""img/red_ww/11.jpg"",""time"":563}]","[]"
"image-keyboard-response","119","161248","0.0-5.0-1.57","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","577","","","","choice","","","img/red_ww/choose11.jpg","1","168","green","0.5","0.5","0.5","l","",""
"animation","120","161862","0.0-5.0-2.57","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","168","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":52},{""stimulus"":""img/green_lw/2.jpg"",""time"":103},{""stimulus"":""img/green_lw/3.jpg"",""time"":153},{""stimulus"":""img/green_lw/4.jpg"",""time"":204},{""stimulus"":""img/green_lw/5.jpg"",""time"":256},{""stimulus"":""img/green_lw/6.jpg"",""time"":307},{""stimulus"":""img/green_lw/7.jpg"",""time"":358},{""stimulus"":""img/green_lw/8.jpg"",""time"":409},{""stimulus"":""img/green_lw/9.jpg"",""time"":459},{""stimulus"":""img/green_lw/10.jpg"",""time"":511},{""stimulus"":""img/green_lw/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","121","162553","0.0-5.0-1.58","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","690","","","","choice","","","img/green_lw/choose11.jpg","2","167","red","0.5","0.5","0.5","w","",""
"animation","122","163167","0.0-5.0-2.58","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","167","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":256},{""stimulus"":""img/red_lw/6.jpg"",""time"":307},{""stimulus"":""img/red_lw/7.jpg"",""time"":358},{""stimulus"":""img/red_lw/8.jpg"",""time"":409},{""stimulus"":""img/red_lw/9.jpg"",""time"":460},{""stimulus"":""img/red_lw/10.jpg"",""time"":512},{""stimulus"":""img/red_lw/11.jpg"",""time"":563}]","[]"
"image-keyboard-response","123","163992","0.0-5.0-1.59","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","823","","","","choice","","","img/red_lw/choose11.jpg","2","166","red","0.5","0.5","0.5","l","",""
"animation","124","164607","0.0-5.0-2.59","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","166","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":154},{""stimulus"":""img/red_ll/4.jpg"",""time"":205},{""stimulus"":""img/red_ll/5.jpg"",""time"":256},{""stimulus"":""img/red_ll/6.jpg"",""time"":308},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":410},{""stimulus"":""img/red_ll/9.jpg"",""time"":461},{""stimulus"":""img/red_ll/10.jpg"",""time"":512},{""stimulus"":""img/red_ll/11.jpg"",""time"":563}]","[]"
"image-keyboard-response","125","165725","0.0-5.0-1.60","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","1117","","","","choice","","","img/red_ll/choose11.jpg","1","165","green","0.5","0.5","0.5","l","",""
"animation","126","166339","0.0-5.0-2.60","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","165","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":257},{""stimulus"":""img/green_ll/6.jpg"",""time"":308},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":409},{""stimulus"":""img/green_ll/9.jpg"",""time"":459},{""stimulus"":""img/green_ll/10.jpg"",""time"":511},{""stimulus"":""img/green_ll/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","127","167458","0.0-5.0-1.61","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","1117","","","","choice","","","img/green_ll/choose11.jpg","2","164","red","0.5","0.5","0.5","w","",""
"animation","128","168071","0.0-5.0-2.61","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","164","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":154},{""stimulus"":""img/red_lw/4.jpg"",""time"":205},{""stimulus"":""img/red_lw/5.jpg"",""time"":256},{""stimulus"":""img/red_lw/6.jpg"",""time"":307},{""stimulus"":""img/red_lw/7.jpg"",""time"":358},{""stimulus"":""img/red_lw/8.jpg"",""time"":409},{""stimulus"":""img/red_lw/9.jpg"",""time"":459},{""stimulus"":""img/red_lw/10.jpg"",""time"":510},{""stimulus"":""img/red_lw/11.jpg"",""time"":561}]","[]"
"image-keyboard-response","129","168943","0.0-5.0-1.62","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","871","","","","choice","","","img/red_lw/choose11.jpg","1","163","green","0.5","0.5","0.5","w","",""
"animation","130","169557","0.0-5.0-2.62","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","163","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":103},{""stimulus"":""img/green_ww/3.jpg"",""time"":154},{""stimulus"":""img/green_ww/4.jpg"",""time"":205},{""stimulus"":""img/green_ww/5.jpg"",""time"":256},{""stimulus"":""img/green_ww/6.jpg"",""time"":307},{""stimulus"":""img/green_ww/7.jpg"",""time"":358},{""stimulus"":""img/green_ww/8.jpg"",""time"":409},{""stimulus"":""img/green_ww/9.jpg"",""time"":460},{""stimulus"":""img/green_ww/10.jpg"",""time"":511},{""stimulus"":""img/green_ww/11.jpg"",""time"":563}]","[]"
"image-keyboard-response","131","170224","0.0-5.0-1.63","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","665","","","","choice","","","img/green_ww/choose11.jpg","2","162","red","0.5","0.5","0.5","l","",""
"animation","132","170838","0.0-5.0-2.63","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","162","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":103},{""stimulus"":""img/red_wl/3.jpg"",""time"":154},{""stimulus"":""img/red_wl/4.jpg"",""time"":205},{""stimulus"":""img/red_wl/5.jpg"",""time"":256},{""stimulus"":""img/red_wl/6.jpg"",""time"":307},{""stimulus"":""img/red_wl/7.jpg"",""time"":358},{""stimulus"":""img/red_wl/8.jpg"",""time"":409},{""stimulus"":""img/red_wl/9.jpg"",""time"":460},{""stimulus"":""img/red_wl/10.jpg"",""time"":511},{""stimulus"":""img/red_wl/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","133","171508","0.0-5.0-1.64","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","669","","","","choice","","","img/red_wl/choose11.jpg","1","161","green","0.5","0.5","0.5","w","",""
"animation","134","172122","0.0-5.0-2.64","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","161","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":409},{""stimulus"":""img/green_wl/9.jpg"",""time"":460},{""stimulus"":""img/green_wl/10.jpg"",""time"":511},{""stimulus"":""img/green_wl/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","135","172565","0.0-5.0-1.65","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","442","","","","choice","","","img/green_wl/choose11.jpg","1","160","green","0.5","0.5","0.5","l","",""
"animation","136","173179","0.0-5.0-2.65","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","160","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":256},{""stimulus"":""img/green_ll/6.jpg"",""time"":307},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":409},{""stimulus"":""img/green_ll/9.jpg"",""time"":460},{""stimulus"":""img/green_ll/10.jpg"",""time"":511},{""stimulus"":""img/green_ll/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","137","173983","0.0-5.0-1.66","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","802","","","","choice","","","img/green_ll/choose11.jpg","2","159","red","0.5","0.5","0.5","l","",""
"animation","138","174598","0.0-5.0-2.66","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","159","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":154},{""stimulus"":""img/red_ll/4.jpg"",""time"":206},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":308},{""stimulus"":""img/red_ll/7.jpg"",""time"":359},{""stimulus"":""img/red_ll/8.jpg"",""time"":410},{""stimulus"":""img/red_ll/9.jpg"",""time"":461},{""stimulus"":""img/red_ll/10.jpg"",""time"":513},{""stimulus"":""img/red_ll/11.jpg"",""time"":564}]","[]"
"image-keyboard-response","139","175040","0.0-5.0-1.67","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","441","","","","choice","","","img/red_ll/choose11.jpg","2","158","red","0.5","0.5","0.5","l","",""
"animation","140","175655","0.0-5.0-2.67","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","158","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":155},{""stimulus"":""img/red_ll/4.jpg"",""time"":206},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":308},{""stimulus"":""img/red_ll/7.jpg"",""time"":359},{""stimulus"":""img/red_ll/8.jpg"",""time"":410},{""stimulus"":""img/red_ll/9.jpg"",""time"":461},{""stimulus"":""img/red_ll/10.jpg"",""time"":513},{""stimulus"":""img/red_ll/11.jpg"",""time"":564}]","[]"
"image-keyboard-response","141","176007","0.0-5.0-1.68","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","350","","","","choice","","","img/red_ll/choose11.jpg","1","157","green","0.5","0.5","0.5","w","",""
"animation","142","176620","0.0-5.0-2.68","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","157","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":155},{""stimulus"":""img/green_wl/4.jpg"",""time"":206},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":410},{""stimulus"":""img/green_wl/9.jpg"",""time"":461},{""stimulus"":""img/green_wl/10.jpg"",""time"":512},{""stimulus"":""img/green_wl/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","143","177066","0.0-5.0-1.69","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","443","","","","choice","","","img/green_wl/choose11.jpg","1","156","green","0.5","0.5","0.5","w","",""
"animation","144","177681","0.0-5.0-2.69","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","156","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":359},{""stimulus"":""img/green_wl/8.jpg"",""time"":410},{""stimulus"":""img/green_wl/9.jpg"",""time"":461},{""stimulus"":""img/green_wl/10.jpg"",""time"":512},{""stimulus"":""img/green_wl/11.jpg"",""time"":563}]","[]"
"image-keyboard-response","145","178190","0.0-5.0-1.70","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","507","","","","choice","","","img/green_wl/choose11.jpg","1","155","green","0.5","0.5","0.5","w","",""
"animation","146","178806","0.0-5.0-2.70","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","155","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":155},{""stimulus"":""img/green_wl/4.jpg"",""time"":206},{""stimulus"":""img/green_wl/5.jpg"",""time"":257},{""stimulus"":""img/green_wl/6.jpg"",""time"":308},{""stimulus"":""img/green_wl/7.jpg"",""time"":359},{""stimulus"":""img/green_wl/8.jpg"",""time"":410},{""stimulus"":""img/green_wl/9.jpg"",""time"":462},{""stimulus"":""img/green_wl/10.jpg"",""time"":513},{""stimulus"":""img/green_wl/11.jpg"",""time"":564}]","[]"
"image-keyboard-response","147","179653","0.0-5.0-1.71","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","845","","","","choice","","","img/green_wl/choose11.jpg","1","154","green","0.5","0.5","0.5","l","",""
"animation","148","180267","0.0-5.0-2.71","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","154","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":256},{""stimulus"":""img/green_ll/6.jpg"",""time"":307},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":409},{""stimulus"":""img/green_ll/9.jpg"",""time"":460},{""stimulus"":""img/green_ll/10.jpg"",""time"":511},{""stimulus"":""img/green_ll/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","149","180868","0.0-5.0-1.72","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","600","","","","choice","","","img/green_ll/choose11.jpg","2","153","red","0.5","0.5","0.5","l","",""
"animation","150","181483","0.0-5.0-2.72","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","153","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":154},{""stimulus"":""img/red_ll/4.jpg"",""time"":205},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":308},{""stimulus"":""img/red_ll/7.jpg"",""time"":359},{""stimulus"":""img/red_ll/8.jpg"",""time"":410},{""stimulus"":""img/red_ll/9.jpg"",""time"":461},{""stimulus"":""img/red_ll/10.jpg"",""time"":513},{""stimulus"":""img/red_ll/11.jpg"",""time"":564}]","[]"
"image-keyboard-response","151","181903","0.0-5.0-1.73","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","419","","","","choice","","","img/red_ll/choose11.jpg","2","152","red","0.5","0.5","0.5","l","",""
"animation","152","182516","0.0-5.0-2.73","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","152","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":154},{""stimulus"":""img/red_ll/4.jpg"",""time"":205},{""stimulus"":""img/red_ll/5.jpg"",""time"":256},{""stimulus"":""img/red_ll/6.jpg"",""time"":307},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":408},{""stimulus"":""img/red_ll/9.jpg"",""time"":459},{""stimulus"":""img/red_ll/10.jpg"",""time"":510},{""stimulus"":""img/red_ll/11.jpg"",""time"":561}]","[]"
"image-keyboard-response","153","182869","0.0-5.0-1.74","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","352","","","","choice","","","img/red_ll/choose11.jpg","1","151","green","0.5","0.5","0.5","w","",""
"animation","154","183484","0.0-5.0-2.74","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","151","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":308},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":410},{""stimulus"":""img/green_wl/9.jpg"",""time"":461},{""stimulus"":""img/green_wl/10.jpg"",""time"":512},{""stimulus"":""img/green_wl/11.jpg"",""time"":563}]","[]"
"image-keyboard-response","155","184130","0.0-5.0-1.75","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","645","","","","choice","","","img/green_wl/choose11.jpg","1","150","green","0.5","0.5","0.5","w","",""
"animation","156","184746","0.0-5.0-2.75","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","150","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":257},{""stimulus"":""img/green_wl/6.jpg"",""time"":308},{""stimulus"":""img/green_wl/7.jpg"",""time"":359},{""stimulus"":""img/green_wl/8.jpg"",""time"":410},{""stimulus"":""img/green_wl/9.jpg"",""time"":462},{""stimulus"":""img/green_wl/10.jpg"",""time"":513},{""stimulus"":""img/green_wl/11.jpg"",""time"":564}]","[]"
"image-keyboard-response","157","185187","0.0-5.0-1.76","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","440","","","","choice","","","img/green_wl/choose11.jpg","1","149","green","0.5","0.1","0.1","l","",""
"animation","158","185802","0.0-5.0-2.76","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","149","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":409},{""stimulus"":""img/green_ll/9.jpg"",""time"":460},{""stimulus"":""img/green_ll/10.jpg"",""time"":511},{""stimulus"":""img/green_ll/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","159","186403","0.0-5.0-1.77","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","599","","","","choice","","","img/green_ll/choose11.jpg","2","148","red","0.5","0.1","0.5","w","",""
"animation","160","187017","0.0-5.0-2.77","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","148","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":154},{""stimulus"":""img/red_lw/4.jpg"",""time"":205},{""stimulus"":""img/red_lw/5.jpg"",""time"":256},{""stimulus"":""img/red_lw/6.jpg"",""time"":307},{""stimulus"":""img/red_lw/7.jpg"",""time"":358},{""stimulus"":""img/red_lw/8.jpg"",""time"":409},{""stimulus"":""img/red_lw/9.jpg"",""time"":460},{""stimulus"":""img/red_lw/10.jpg"",""time"":511},{""stimulus"":""img/red_lw/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","161","187842","0.0-5.0-1.78","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","823","","","","choice","","","img/red_lw/choose11.jpg","2","147","red","0.5","0.1","0.5","l","",""
"animation","162","188456","0.0-5.0-2.78","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","","","","","","","","","","147","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":154},{""stimulus"":""img/red_ll/4.jpg"",""time"":205},{""stimulus"":""img/red_ll/5.jpg"",""time"":256},{""stimulus"":""img/red_ll/6.jpg"",""time"":307},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":409},{""stimulus"":""img/red_ll/9.jpg"",""time"":460},{""stimulus"":""img/red_ll/10.jpg"",""time"":511},{""stimulus"":""img/red_ll/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","163","188945","0.0-5.0-1.79","6362aca86b740b1ec4cb6efb","bdp_lott","Mon Mar 27 2023 16:16:40 GMT-0400 (Eastern Daylight Time)","763811","red","green","","487","","","","choice","","","img/red_ll/choose11.jpg","2","146","red","0.5","0.1","0.5","w","",""
