"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"image-keyboard-response","123","112951","0.0-5.0-1.59","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","165","","","","","","","img/green_lw/choose11.jpg","1","166","green","0.6","0.6","0.6","w","",""
"animation","124","113555","0.0-5.0-2.59","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","166","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":54},{""stimulus"":""img/green_ww/2.jpg"",""time"":103},{""stimulus"":""img/green_ww/3.jpg"",""time"":155},{""stimulus"":""img/green_ww/4.jpg"",""time"":204},{""stimulus"":""img/green_ww/5.jpg"",""time"":252},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":353},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":455},{""stimulus"":""img/green_ww/10.jpg"",""time"":503},{""stimulus"":""img/green_ww/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","125","113793","0.0-5.0-1.60","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","237","","","","","","","img/green_ww/choose11.jpg","1","165","green","0.6","0.6","0.6","l","",""
"animation","126","114393","0.0-5.0-2.60","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","165","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":103},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":205},{""stimulus"":""img/green_lw/5.jpg"",""time"":253},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":354},{""stimulus"":""img/green_lw/8.jpg"",""time"":402},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":503},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","127","114540","0.0-5.0-1.61","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","145","","","","","","","img/green_lw/choose11.jpg","1","164","green","0.6","0.6","0.6","l","",""
"animation","128","115144","0.0-5.0-2.61","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","164","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":54},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":203},{""stimulus"":""img/green_lw/5.jpg"",""time"":251},{""stimulus"":""img/green_lw/6.jpg"",""time"":305},{""stimulus"":""img/green_lw/7.jpg"",""time"":353},{""stimulus"":""img/green_lw/8.jpg"",""time"":403},{""stimulus"":""img/green_lw/9.jpg"",""time"":454},{""stimulus"":""img/green_lw/10.jpg"",""time"":505},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","129","115306","0.0-5.0-1.62","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","160","","","","","","","img/green_lw/choose11.jpg","1","163","green","0.6","0.6","0.6","w","",""
"animation","130","115908","0.0-5.0-2.62","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","163","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":53},{""stimulus"":""img/green_ww/2.jpg"",""time"":102},{""stimulus"":""img/green_ww/3.jpg"",""time"":153},{""stimulus"":""img/green_ww/4.jpg"",""time"":202},{""stimulus"":""img/green_ww/5.jpg"",""time"":254},{""stimulus"":""img/green_ww/6.jpg"",""time"":302},{""stimulus"":""img/green_ww/7.jpg"",""time"":352},{""stimulus"":""img/green_ww/8.jpg"",""time"":404},{""stimulus"":""img/green_ww/9.jpg"",""time"":453},{""stimulus"":""img/green_ww/10.jpg"",""time"":502},{""stimulus"":""img/green_ww/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","131","116173","0.0-5.0-1.63","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","263","","","","","","","img/green_ww/choose11.jpg","1","162","green","0.6","0.6","0.6","w","",""
"animation","132","116776","0.0-5.0-2.63","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","162","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":54},{""stimulus"":""img/green_ww/2.jpg"",""time"":102},{""stimulus"":""img/green_ww/3.jpg"",""time"":155},{""stimulus"":""img/green_ww/4.jpg"",""time"":203},{""stimulus"":""img/green_ww/5.jpg"",""time"":252},{""stimulus"":""img/green_ww/6.jpg"",""time"":305},{""stimulus"":""img/green_ww/7.jpg"",""time"":353},{""stimulus"":""img/green_ww/8.jpg"",""time"":405},{""stimulus"":""img/green_ww/9.jpg"",""time"":454},{""stimulus"":""img/green_ww/10.jpg"",""time"":502},{""stimulus"":""img/green_ww/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","133","116908","0.0-5.0-1.64","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","131","","","","","","","img/green_ww/choose11.jpg","1","161","green","0.6","0.6","0.6","w","",""
"animation","134","117512","0.0-5.0-2.64","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","161","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":54},{""stimulus"":""img/green_ww/2.jpg"",""time"":102},{""stimulus"":""img/green_ww/3.jpg"",""time"":151},{""stimulus"":""img/green_ww/4.jpg"",""time"":203},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":353},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":454},{""stimulus"":""img/green_ww/10.jpg"",""time"":502},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","135","117690","0.0-5.0-1.65","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","177","","","","","","","img/green_ww/choose11.jpg","1","160","green","0.6","0.6","0.6","l","",""
"animation","136","118292","0.0-5.0-2.65","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","160","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":104},{""stimulus"":""img/green_lw/3.jpg"",""time"":153},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":253},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":404},{""stimulus"":""img/green_lw/9.jpg"",""time"":450},{""stimulus"":""img/green_lw/10.jpg"",""time"":504},{""stimulus"":""img/green_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","137","118406","0.0-5.0-1.66","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","113","","","","","","","img/green_lw/choose11.jpg","1","159","green","0.6","0.6","0.6","w","",""
"animation","138","119011","0.0-5.0-2.66","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","159","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":103},{""stimulus"":""img/green_ww/3.jpg"",""time"":152},{""stimulus"":""img/green_ww/4.jpg"",""time"":204},{""stimulus"":""img/green_ww/5.jpg"",""time"":252},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":351},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":455},{""stimulus"":""img/green_ww/10.jpg"",""time"":503},{""stimulus"":""img/green_ww/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","139","119183","0.0-5.0-1.67","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","171","","","","","","","img/green_ww/choose11.jpg","1","158","green","0.6","0.6","0.6","w","",""
"animation","140","119788","0.0-5.0-2.67","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","158","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":101},{""stimulus"":""img/green_ww/3.jpg"",""time"":153},{""stimulus"":""img/green_ww/4.jpg"",""time"":201},{""stimulus"":""img/green_ww/5.jpg"",""time"":252},{""stimulus"":""img/green_ww/6.jpg"",""time"":302},{""stimulus"":""img/green_ww/7.jpg"",""time"":352},{""stimulus"":""img/green_ww/8.jpg"",""time"":404},{""stimulus"":""img/green_ww/9.jpg"",""time"":452},{""stimulus"":""img/green_ww/10.jpg"",""time"":505},{""stimulus"":""img/green_ww/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","141","119916","0.0-5.0-1.68","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","127","","","","","","","img/green_ww/choose11.jpg","1","157","green","0.6","0.6","0.6","l","",""
"animation","142","120520","0.0-5.0-2.68","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","157","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":54},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":203},{""stimulus"":""img/green_lw/5.jpg"",""time"":253},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":353},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":454},{""stimulus"":""img/green_lw/10.jpg"",""time"":502},{""stimulus"":""img/green_lw/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","143","120710","0.0-5.0-1.69","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","189","","","","","","","img/green_lw/choose11.jpg","1","156","green","0.6","0.6","0.6","w","",""
"animation","144","121310","0.0-5.0-2.69","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","156","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":104},{""stimulus"":""img/green_ww/3.jpg"",""time"":152},{""stimulus"":""img/green_ww/4.jpg"",""time"":201},{""stimulus"":""img/green_ww/5.jpg"",""time"":253},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":354},{""stimulus"":""img/green_ww/8.jpg"",""time"":402},{""stimulus"":""img/green_ww/9.jpg"",""time"":452},{""stimulus"":""img/green_ww/10.jpg"",""time"":504},{""stimulus"":""img/green_ww/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","145","121471","0.0-5.0-1.70","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","158","","","","","","","img/green_ww/choose11.jpg","1","155","green","0.6","0.6","0.6","w","",""
"animation","146","122074","0.0-5.0-2.70","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","155","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":104},{""stimulus"":""img/green_ww/3.jpg"",""time"":155},{""stimulus"":""img/green_ww/4.jpg"",""time"":204},{""stimulus"":""img/green_ww/5.jpg"",""time"":254},{""stimulus"":""img/green_ww/6.jpg"",""time"":304},{""stimulus"":""img/green_ww/7.jpg"",""time"":354},{""stimulus"":""img/green_ww/8.jpg"",""time"":404},{""stimulus"":""img/green_ww/9.jpg"",""time"":454},{""stimulus"":""img/green_ww/10.jpg"",""time"":504},{""stimulus"":""img/green_ww/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","147","122252","0.0-5.0-1.71","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","175","","","","","","","img/green_ww/choose11.jpg","1","154","green","0.6","0.6","0.6","w","",""
"animation","148","122856","0.0-5.0-2.71","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","154","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":103},{""stimulus"":""img/green_ww/3.jpg"",""time"":151},{""stimulus"":""img/green_ww/4.jpg"",""time"":204},{""stimulus"":""img/green_ww/5.jpg"",""time"":252},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":353},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":503},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","149","122938","0.0-5.0-1.72","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","81","","","","","","","img/green_ww/choose11.jpg","1","153","green","0.6","0.6","0.6","w","",""
"animation","150","123541","0.0-5.0-2.72","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","153","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":55},{""stimulus"":""img/green_ww/2.jpg"",""time"":105},{""stimulus"":""img/green_ww/3.jpg"",""time"":156},{""stimulus"":""img/green_ww/4.jpg"",""time"":203},{""stimulus"":""img/green_ww/5.jpg"",""time"":254},{""stimulus"":""img/green_ww/6.jpg"",""time"":303},{""stimulus"":""img/green_ww/7.jpg"",""time"":353},{""stimulus"":""img/green_ww/8.jpg"",""time"":403},{""stimulus"":""img/green_ww/9.jpg"",""time"":453},{""stimulus"":""img/green_ww/10.jpg"",""time"":505},{""stimulus"":""img/green_ww/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","151","123645","0.0-5.0-1.73","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","103","","","","","","","img/green_ww/choose11.jpg","1","152","green","0.6","0.6","0.6","w","",""
"animation","152","124249","0.0-5.0-2.73","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","152","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":54},{""stimulus"":""img/green_ww/2.jpg"",""time"":105},{""stimulus"":""img/green_ww/3.jpg"",""time"":155},{""stimulus"":""img/green_ww/4.jpg"",""time"":205},{""stimulus"":""img/green_ww/5.jpg"",""time"":255},{""stimulus"":""img/green_ww/6.jpg"",""time"":306},{""stimulus"":""img/green_ww/7.jpg"",""time"":356},{""stimulus"":""img/green_ww/8.jpg"",""time"":406},{""stimulus"":""img/green_ww/9.jpg"",""time"":455},{""stimulus"":""img/green_ww/10.jpg"",""time"":505},{""stimulus"":""img/green_ww/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","153","124349","0.0-5.0-1.74","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","99","","","","","","","img/green_ww/choose11.jpg","1","151","green","0.6","0.6","0.6","w","",""
"animation","154","124952","0.0-5.0-2.74","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","151","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":55},{""stimulus"":""img/green_ww/2.jpg"",""time"":102},{""stimulus"":""img/green_ww/3.jpg"",""time"":151},{""stimulus"":""img/green_ww/4.jpg"",""time"":203},{""stimulus"":""img/green_ww/5.jpg"",""time"":256},{""stimulus"":""img/green_ww/6.jpg"",""time"":304},{""stimulus"":""img/green_ww/7.jpg"",""time"":352},{""stimulus"":""img/green_ww/8.jpg"",""time"":402},{""stimulus"":""img/green_ww/9.jpg"",""time"":454},{""stimulus"":""img/green_ww/10.jpg"",""time"":502},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","155","125119","0.0-5.0-1.75","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","166","","","","","","","img/green_ww/choose11.jpg","1","150","green","0.6","0.6","0.6","l","",""
"animation","156","125724","0.0-5.0-2.75","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","150","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":105},{""stimulus"":""img/green_lw/3.jpg"",""time"":155},{""stimulus"":""img/green_lw/4.jpg"",""time"":205},{""stimulus"":""img/green_lw/5.jpg"",""time"":253},{""stimulus"":""img/green_lw/6.jpg"",""time"":305},{""stimulus"":""img/green_lw/7.jpg"",""time"":355},{""stimulus"":""img/green_lw/8.jpg"",""time"":405},{""stimulus"":""img/green_lw/9.jpg"",""time"":455},{""stimulus"":""img/green_lw/10.jpg"",""time"":505},{""stimulus"":""img/green_lw/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","157","125858","0.0-5.0-1.76","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","133","","","","","","","img/green_lw/choose11.jpg","1","149","green","0.6","0.2","0.6","l","",""
"animation","158","126461","0.0-5.0-2.76","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","149","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":53},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":150},{""stimulus"":""img/green_lw/4.jpg"",""time"":202},{""stimulus"":""img/green_lw/5.jpg"",""time"":250},{""stimulus"":""img/green_lw/6.jpg"",""time"":303},{""stimulus"":""img/green_lw/7.jpg"",""time"":352},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":453},{""stimulus"":""img/green_lw/10.jpg"",""time"":501},{""stimulus"":""img/green_lw/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","159","126689","0.0-5.0-1.77","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","227","","","","","","","img/green_lw/choose11.jpg","1","148","green","0.6","0.2","0.6","w","",""
"animation","160","127290","0.0-5.0-2.77","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","148","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":103},{""stimulus"":""img/green_ww/3.jpg"",""time"":152},{""stimulus"":""img/green_ww/4.jpg"",""time"":204},{""stimulus"":""img/green_ww/5.jpg"",""time"":254},{""stimulus"":""img/green_ww/6.jpg"",""time"":306},{""stimulus"":""img/green_ww/7.jpg"",""time"":354},{""stimulus"":""img/green_ww/8.jpg"",""time"":403},{""stimulus"":""img/green_ww/9.jpg"",""time"":455},{""stimulus"":""img/green_ww/10.jpg"",""time"":503},{""stimulus"":""img/green_ww/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","161","127400","0.0-5.0-1.78","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","109","","","","","","","img/green_ww/choose11.jpg","1","147","green","0.6","0.2","0.6","w","",""
"animation","162","128002","0.0-5.0-2.78","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","147","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":53},{""stimulus"":""img/green_ww/2.jpg"",""time"":101},{""stimulus"":""img/green_ww/3.jpg"",""time"":150},{""stimulus"":""img/green_ww/4.jpg"",""time"":203},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":304},{""stimulus"":""img/green_ww/7.jpg"",""time"":352},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":453},{""stimulus"":""img/green_ww/10.jpg"",""time"":501},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","163","128216","0.0-5.0-1.79","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","212","","","","","","","img/green_ww/choose11.jpg","1","146","green","0.6","0.2","0.6","w","",""
"animation","164","128818","0.0-5.0-2.79","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","146","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":53},{""stimulus"":""img/green_ww/2.jpg"",""time"":101},{""stimulus"":""img/green_ww/3.jpg"",""time"":155},{""stimulus"":""img/green_ww/4.jpg"",""time"":203},{""stimulus"":""img/green_ww/5.jpg"",""time"":252},{""stimulus"":""img/green_ww/6.jpg"",""time"":304},{""stimulus"":""img/green_ww/7.jpg"",""time"":352},{""stimulus"":""img/green_ww/8.jpg"",""time"":405},{""stimulus"":""img/green_ww/9.jpg"",""time"":453},{""stimulus"":""img/green_ww/10.jpg"",""time"":501},{""stimulus"":""img/green_ww/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","165","129024","0.0-5.0-1.80","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","204","","","","","","","img/green_ww/choose11.jpg","1","145","green","0.6","0.2","0.6","w","",""
"animation","166","129625","0.0-5.0-2.80","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","145","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":104},{""stimulus"":""img/green_ww/3.jpg"",""time"":152},{""stimulus"":""img/green_ww/4.jpg"",""time"":201},{""stimulus"":""img/green_ww/5.jpg"",""time"":253},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":355},{""stimulus"":""img/green_ww/8.jpg"",""time"":403},{""stimulus"":""img/green_ww/9.jpg"",""time"":452},{""stimulus"":""img/green_ww/10.jpg"",""time"":504},{""stimulus"":""img/green_ww/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","167","129772","0.0-5.0-1.81","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","146","","","","","","","img/green_ww/choose11.jpg","1","144","green","0.6","0.2","0.6","w","",""
"animation","168","130376","0.0-5.0-2.81","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","144","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":55},{""stimulus"":""img/green_ww/2.jpg"",""time"":104},{""stimulus"":""img/green_ww/3.jpg"",""time"":153},{""stimulus"":""img/green_ww/4.jpg"",""time"":204},{""stimulus"":""img/green_ww/5.jpg"",""time"":253},{""stimulus"":""img/green_ww/6.jpg"",""time"":305},{""stimulus"":""img/green_ww/7.jpg"",""time"":353},{""stimulus"":""img/green_ww/8.jpg"",""time"":403},{""stimulus"":""img/green_ww/9.jpg"",""time"":455},{""stimulus"":""img/green_ww/10.jpg"",""time"":504},{""stimulus"":""img/green_ww/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","169","130540","0.0-5.0-1.82","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","163","","","","","","","img/green_ww/choose11.jpg","1","143","green","0.6","0.2","0.6","l","",""
"animation","170","131143","0.0-5.0-2.82","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","143","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":55},{""stimulus"":""img/green_lw/2.jpg"",""time"":103},{""stimulus"":""img/green_lw/3.jpg"",""time"":152},{""stimulus"":""img/green_lw/4.jpg"",""time"":204},{""stimulus"":""img/green_lw/5.jpg"",""time"":251},{""stimulus"":""img/green_lw/6.jpg"",""time"":305},{""stimulus"":""img/green_lw/7.jpg"",""time"":353},{""stimulus"":""img/green_lw/8.jpg"",""time"":402},{""stimulus"":""img/green_lw/9.jpg"",""time"":455},{""stimulus"":""img/green_lw/10.jpg"",""time"":503},{""stimulus"":""img/green_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","171","131361","0.0-5.0-1.83","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","216","","","","","","","img/green_lw/choose11.jpg","1","142","green","0.6","0.2","0.6","w","",""
"animation","172","131966","0.0-5.0-2.83","fertuck1","bdp_lott","Sun Feb 26 2023 12:59:13 GMT-0500 (Eastern Standard Time)","236126","green","red","","","","","","","","","","","142","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":55},{""stimulus"":""img/green_ww/2.jpg"",""time"":103},{""stimulus"":""img/green_ww/3.jpg"",""time"":155},{""stimulus"":""img/green_ww/4.jpg"",""time"":205},{""stimulus"":""img/green_ww/5.jpg"",""time"":255},{""stimulus"":""img/green_ww/6.jpg"",""time"":306},{""stimulus"":""img/green_ww/7.jpg"",""time"":356},{""stimulus"":""img/green_ww/8.jpg"",""time"":405},{""stimulus"":""img/green_ww/9.jpg"",""time"":455},{""stimulus"":""img/green_ww/10.jpg"",""time"":503},{""stimulus"":""img/green_ww/11.jpg"",""time"":555}]","[]"
