"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"image-keyboard-response","121","105420","0.0-5.0-1.58","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","161","","img/red_wl/choose11.jpg","2","167","red","0.5","0.5","0.5","l","",""
"animation","122","106158","0.0-5.0-2.58","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","167","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":58},{""stimulus"":""img/red_wl/2.jpg"",""time"":120},{""stimulus"":""img/red_wl/3.jpg"",""time"":180},{""stimulus"":""img/red_wl/4.jpg"",""time"":242},{""stimulus"":""img/red_wl/5.jpg"",""time"":304},{""stimulus"":""img/red_wl/6.jpg"",""time"":366},{""stimulus"":""img/red_wl/7.jpg"",""time"":429},{""stimulus"":""img/red_wl/8.jpg"",""time"":489},{""stimulus"":""img/red_wl/9.jpg"",""time"":551},{""stimulus"":""img/red_wl/10.jpg"",""time"":614},{""stimulus"":""img/red_wl/11.jpg"",""time"":676}]","[]"
"image-keyboard-response","123","106306","0.0-5.0-1.59","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","148","","img/red_wl/choose11.jpg","2","166","red","0.5","0.5","0.5","l","",""
"animation","124","107041","0.0-5.0-2.59","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","166","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":54},{""stimulus"":""img/red_wl/2.jpg"",""time"":115},{""stimulus"":""img/red_wl/3.jpg"",""time"":177},{""stimulus"":""img/red_wl/4.jpg"",""time"":239},{""stimulus"":""img/red_wl/5.jpg"",""time"":303},{""stimulus"":""img/red_wl/6.jpg"",""time"":365},{""stimulus"":""img/red_wl/7.jpg"",""time"":426},{""stimulus"":""img/red_wl/8.jpg"",""time"":487},{""stimulus"":""img/red_wl/9.jpg"",""time"":549},{""stimulus"":""img/red_wl/10.jpg"",""time"":611},{""stimulus"":""img/red_wl/11.jpg"",""time"":673}]","[]"
"image-keyboard-response","125","107214","0.0-5.0-1.60","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","173","","img/red_wl/choose11.jpg","2","165","red","0.5","0.5","0.5","l","",""
"animation","126","107958","0.0-5.0-2.60","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","165","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":61},{""stimulus"":""img/red_wl/2.jpg"",""time"":123},{""stimulus"":""img/red_wl/3.jpg"",""time"":186},{""stimulus"":""img/red_wl/4.jpg"",""time"":247},{""stimulus"":""img/red_wl/5.jpg"",""time"":310},{""stimulus"":""img/red_wl/6.jpg"",""time"":372},{""stimulus"":""img/red_wl/7.jpg"",""time"":434},{""stimulus"":""img/red_wl/8.jpg"",""time"":496},{""stimulus"":""img/red_wl/9.jpg"",""time"":558},{""stimulus"":""img/red_wl/10.jpg"",""time"":620},{""stimulus"":""img/red_wl/11.jpg"",""time"":683}]","[]"
"image-keyboard-response","127","108101","0.0-5.0-1.61","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","143","","img/red_wl/choose11.jpg","2","164","red","0.5","0.5","0.5","l","",""
"animation","128","108843","0.0-5.0-2.61","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","164","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":59},{""stimulus"":""img/red_wl/2.jpg"",""time"":121},{""stimulus"":""img/red_wl/3.jpg"",""time"":184},{""stimulus"":""img/red_wl/4.jpg"",""time"":246},{""stimulus"":""img/red_wl/5.jpg"",""time"":307},{""stimulus"":""img/red_wl/6.jpg"",""time"":369},{""stimulus"":""img/red_wl/7.jpg"",""time"":431},{""stimulus"":""img/red_wl/8.jpg"",""time"":493},{""stimulus"":""img/red_wl/9.jpg"",""time"":556},{""stimulus"":""img/red_wl/10.jpg"",""time"":618},{""stimulus"":""img/red_wl/11.jpg"",""time"":679}]","[]"
"image-keyboard-response","129","109055","0.0-5.0-1.62","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","212","","img/red_wl/choose11.jpg","1","163","green","0.5","0.5","0.5","l","",""
"animation","130","109786","0.0-5.0-2.62","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","163","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":113},{""stimulus"":""img/green_ll/3.jpg"",""time"":175},{""stimulus"":""img/green_ll/4.jpg"",""time"":237},{""stimulus"":""img/green_ll/5.jpg"",""time"":298},{""stimulus"":""img/green_ll/6.jpg"",""time"":361},{""stimulus"":""img/green_ll/7.jpg"",""time"":422},{""stimulus"":""img/green_ll/8.jpg"",""time"":484},{""stimulus"":""img/green_ll/9.jpg"",""time"":546},{""stimulus"":""img/green_ll/10.jpg"",""time"":608},{""stimulus"":""img/green_ll/11.jpg"",""time"":669}]","[]"
"image-keyboard-response","131","109918","0.0-5.0-1.63","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","132","","img/green_ll/choose11.jpg","1","162","green","0.5","0.5","0.5","w","",""
"animation","132","110652","0.0-5.0-2.63","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","162","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":53},{""stimulus"":""img/green_wl/2.jpg"",""time"":115},{""stimulus"":""img/green_wl/3.jpg"",""time"":177},{""stimulus"":""img/green_wl/4.jpg"",""time"":238},{""stimulus"":""img/green_wl/5.jpg"",""time"":300},{""stimulus"":""img/green_wl/6.jpg"",""time"":362},{""stimulus"":""img/green_wl/7.jpg"",""time"":423},{""stimulus"":""img/green_wl/8.jpg"",""time"":487},{""stimulus"":""img/green_wl/9.jpg"",""time"":548},{""stimulus"":""img/green_wl/10.jpg"",""time"":610},{""stimulus"":""img/green_wl/11.jpg"",""time"":672}]","[]"
"image-keyboard-response","133","110804","0.0-5.0-1.64","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","152","","img/green_wl/choose11.jpg","1","161","green","0.5","0.5","0.5","w","",""
"animation","134","111545","0.0-5.0-2.64","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","161","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":63},{""stimulus"":""img/green_wl/2.jpg"",""time"":125},{""stimulus"":""img/green_wl/3.jpg"",""time"":188},{""stimulus"":""img/green_wl/4.jpg"",""time"":249},{""stimulus"":""img/green_wl/5.jpg"",""time"":309},{""stimulus"":""img/green_wl/6.jpg"",""time"":372},{""stimulus"":""img/green_wl/7.jpg"",""time"":432},{""stimulus"":""img/green_wl/8.jpg"",""time"":496},{""stimulus"":""img/green_wl/9.jpg"",""time"":557},{""stimulus"":""img/green_wl/10.jpg"",""time"":619},{""stimulus"":""img/green_wl/11.jpg"",""time"":679}]","[]"
"image-keyboard-response","135","111644","0.0-5.0-1.65","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","99","","img/green_wl/choose11.jpg","1","160","green","0.5","0.5","0.5","w","",""
"animation","136","112380","0.0-5.0-2.65","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","160","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":119},{""stimulus"":""img/green_wl/3.jpg"",""time"":180},{""stimulus"":""img/green_wl/4.jpg"",""time"":241},{""stimulus"":""img/green_wl/5.jpg"",""time"":303},{""stimulus"":""img/green_wl/6.jpg"",""time"":364},{""stimulus"":""img/green_wl/7.jpg"",""time"":426},{""stimulus"":""img/green_wl/8.jpg"",""time"":487},{""stimulus"":""img/green_wl/9.jpg"",""time"":550},{""stimulus"":""img/green_wl/10.jpg"",""time"":612},{""stimulus"":""img/green_wl/11.jpg"",""time"":674}]","[]"
"image-keyboard-response","137","112599","0.0-5.0-1.66","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","219","","img/green_wl/choose11.jpg","1","159","green","0.5","0.5","0.5","w","",""
"animation","138","113337","0.0-5.0-2.66","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","159","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":58},{""stimulus"":""img/green_wl/2.jpg"",""time"":118},{""stimulus"":""img/green_wl/3.jpg"",""time"":180},{""stimulus"":""img/green_wl/4.jpg"",""time"":241},{""stimulus"":""img/green_wl/5.jpg"",""time"":304},{""stimulus"":""img/green_wl/6.jpg"",""time"":366},{""stimulus"":""img/green_wl/7.jpg"",""time"":427},{""stimulus"":""img/green_wl/8.jpg"",""time"":489},{""stimulus"":""img/green_wl/9.jpg"",""time"":551},{""stimulus"":""img/green_wl/10.jpg"",""time"":613},{""stimulus"":""img/green_wl/11.jpg"",""time"":676}]","[]"
"image-keyboard-response","139","113484","0.0-5.0-1.67","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","147","","img/green_wl/choose11.jpg","1","158","green","0.5","0.5","0.5","l","",""
"animation","140","114223","0.0-5.0-2.67","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","158","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":57},{""stimulus"":""img/green_ll/2.jpg"",""time"":117},{""stimulus"":""img/green_ll/3.jpg"",""time"":178},{""stimulus"":""img/green_ll/4.jpg"",""time"":241},{""stimulus"":""img/green_ll/5.jpg"",""time"":304},{""stimulus"":""img/green_ll/6.jpg"",""time"":366},{""stimulus"":""img/green_ll/7.jpg"",""time"":428},{""stimulus"":""img/green_ll/8.jpg"",""time"":490},{""stimulus"":""img/green_ll/9.jpg"",""time"":553},{""stimulus"":""img/green_ll/10.jpg"",""time"":615},{""stimulus"":""img/green_ll/11.jpg"",""time"":676}]","[]"
"image-keyboard-response","141","114347","0.0-5.0-1.68","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","124","","img/green_ll/choose11.jpg","1","157","green","0.5","0.5","0.5","w","",""
"animation","142","115089","0.0-5.0-2.68","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","157","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":60},{""stimulus"":""img/green_wl/2.jpg"",""time"":122},{""stimulus"":""img/green_wl/3.jpg"",""time"":183},{""stimulus"":""img/green_wl/4.jpg"",""time"":246},{""stimulus"":""img/green_wl/5.jpg"",""time"":309},{""stimulus"":""img/green_wl/6.jpg"",""time"":371},{""stimulus"":""img/green_wl/7.jpg"",""time"":434},{""stimulus"":""img/green_wl/8.jpg"",""time"":494},{""stimulus"":""img/green_wl/9.jpg"",""time"":556},{""stimulus"":""img/green_wl/10.jpg"",""time"":618},{""stimulus"":""img/green_wl/11.jpg"",""time"":680}]","[]"
"image-keyboard-response","143","115210","0.0-5.0-1.69","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","121","","img/green_wl/choose11.jpg","1","156","green","0.5","0.5","0.5","w","",""
"animation","144","115956","0.0-5.0-2.69","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","156","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":65},{""stimulus"":""img/green_wl/2.jpg"",""time"":127},{""stimulus"":""img/green_wl/3.jpg"",""time"":188},{""stimulus"":""img/green_wl/4.jpg"",""time"":249},{""stimulus"":""img/green_wl/5.jpg"",""time"":311},{""stimulus"":""img/green_wl/6.jpg"",""time"":373},{""stimulus"":""img/green_wl/7.jpg"",""time"":434},{""stimulus"":""img/green_wl/8.jpg"",""time"":497},{""stimulus"":""img/green_wl/9.jpg"",""time"":560},{""stimulus"":""img/green_wl/10.jpg"",""time"":621},{""stimulus"":""img/green_wl/11.jpg"",""time"":683}]","[]"
"image-keyboard-response","145","116073","0.0-5.0-1.70","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","117","","img/green_wl/choose11.jpg","1","155","green","0.5","0.5","0.5","l","",""
"animation","146","116807","0.0-5.0-2.70","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","155","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":53},{""stimulus"":""img/green_ll/2.jpg"",""time"":116},{""stimulus"":""img/green_ll/3.jpg"",""time"":179},{""stimulus"":""img/green_ll/4.jpg"",""time"":240},{""stimulus"":""img/green_ll/5.jpg"",""time"":302},{""stimulus"":""img/green_ll/6.jpg"",""time"":365},{""stimulus"":""img/green_ll/7.jpg"",""time"":428},{""stimulus"":""img/green_ll/8.jpg"",""time"":488},{""stimulus"":""img/green_ll/9.jpg"",""time"":550},{""stimulus"":""img/green_ll/10.jpg"",""time"":611},{""stimulus"":""img/green_ll/11.jpg"",""time"":673}]","[]"
"image-keyboard-response","147","116913","0.0-5.0-1.71","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","105","","img/green_ll/choose11.jpg","1","154","green","0.5","0.5","0.5","l","",""
"animation","148","117660","0.0-5.0-2.71","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","154","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":64},{""stimulus"":""img/green_ll/2.jpg"",""time"":128},{""stimulus"":""img/green_ll/3.jpg"",""time"":190},{""stimulus"":""img/green_ll/4.jpg"",""time"":252},{""stimulus"":""img/green_ll/5.jpg"",""time"":313},{""stimulus"":""img/green_ll/6.jpg"",""time"":375},{""stimulus"":""img/green_ll/7.jpg"",""time"":438},{""stimulus"":""img/green_ll/8.jpg"",""time"":499},{""stimulus"":""img/green_ll/9.jpg"",""time"":562},{""stimulus"":""img/green_ll/10.jpg"",""time"":625},{""stimulus"":""img/green_ll/11.jpg"",""time"":687}]","[]"
"image-keyboard-response","149","117775","0.0-5.0-1.72","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","115","","img/green_ll/choose11.jpg","1","153","green","0.5","0.5","0.5","l","",""
"animation","150","118514","0.0-5.0-2.72","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","153","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":57},{""stimulus"":""img/green_ll/2.jpg"",""time"":119},{""stimulus"":""img/green_ll/3.jpg"",""time"":181},{""stimulus"":""img/green_ll/4.jpg"",""time"":242},{""stimulus"":""img/green_ll/5.jpg"",""time"":304},{""stimulus"":""img/green_ll/6.jpg"",""time"":366},{""stimulus"":""img/green_ll/7.jpg"",""time"":427},{""stimulus"":""img/green_ll/8.jpg"",""time"":490},{""stimulus"":""img/green_ll/9.jpg"",""time"":552},{""stimulus"":""img/green_ll/10.jpg"",""time"":614},{""stimulus"":""img/green_ll/11.jpg"",""time"":676}]","[]"
"image-keyboard-response","151","118638","0.0-5.0-1.73","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","124","","img/green_ll/choose11.jpg","1","152","green","0.5","0.5","0.5","w","",""
"animation","152","119382","0.0-5.0-2.73","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","152","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":62},{""stimulus"":""img/green_wl/2.jpg"",""time"":124},{""stimulus"":""img/green_wl/3.jpg"",""time"":187},{""stimulus"":""img/green_wl/4.jpg"",""time"":249},{""stimulus"":""img/green_wl/5.jpg"",""time"":311},{""stimulus"":""img/green_wl/6.jpg"",""time"":373},{""stimulus"":""img/green_wl/7.jpg"",""time"":434},{""stimulus"":""img/green_wl/8.jpg"",""time"":497},{""stimulus"":""img/green_wl/9.jpg"",""time"":558},{""stimulus"":""img/green_wl/10.jpg"",""time"":620},{""stimulus"":""img/green_wl/11.jpg"",""time"":682}]","[]"
"image-keyboard-response","153","119501","0.0-5.0-1.74","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","118","","img/green_wl/choose11.jpg","1","151","green","0.5","0.5","0.5","w","",""
"animation","154","120233","0.0-5.0-2.74","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","151","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":50},{""stimulus"":""img/green_wl/2.jpg"",""time"":112},{""stimulus"":""img/green_wl/3.jpg"",""time"":175},{""stimulus"":""img/green_wl/4.jpg"",""time"":237},{""stimulus"":""img/green_wl/5.jpg"",""time"":299},{""stimulus"":""img/green_wl/6.jpg"",""time"":361},{""stimulus"":""img/green_wl/7.jpg"",""time"":423},{""stimulus"":""img/green_wl/8.jpg"",""time"":484},{""stimulus"":""img/green_wl/9.jpg"",""time"":546},{""stimulus"":""img/green_wl/10.jpg"",""time"":607},{""stimulus"":""img/green_wl/11.jpg"",""time"":669}]","[]"
"image-keyboard-response","155","120409","0.0-5.0-1.75","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","176","","img/green_wl/choose11.jpg","1","150","green","0.5","0.5","0.5","l","",""
"animation","156","121148","0.0-5.0-2.75","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","150","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":55},{""stimulus"":""img/green_ll/2.jpg"",""time"":117},{""stimulus"":""img/green_ll/3.jpg"",""time"":179},{""stimulus"":""img/green_ll/4.jpg"",""time"":243},{""stimulus"":""img/green_ll/5.jpg"",""time"":304},{""stimulus"":""img/green_ll/6.jpg"",""time"":366},{""stimulus"":""img/green_ll/7.jpg"",""time"":429},{""stimulus"":""img/green_ll/8.jpg"",""time"":491},{""stimulus"":""img/green_ll/9.jpg"",""time"":552},{""stimulus"":""img/green_ll/10.jpg"",""time"":614},{""stimulus"":""img/green_ll/11.jpg"",""time"":676}]","[]"
"image-keyboard-response","157","121317","0.0-5.0-1.76","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","168","","img/green_ll/choose11.jpg","1","149","green","0.5","0.1","0.1","l","",""
"animation","158","122063","0.0-5.0-2.76","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","149","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":64},{""stimulus"":""img/green_ll/2.jpg"",""time"":126},{""stimulus"":""img/green_ll/3.jpg"",""time"":186},{""stimulus"":""img/green_ll/4.jpg"",""time"":249},{""stimulus"":""img/green_ll/5.jpg"",""time"":311},{""stimulus"":""img/green_ll/6.jpg"",""time"":373},{""stimulus"":""img/green_ll/7.jpg"",""time"":436},{""stimulus"":""img/green_ll/8.jpg"",""time"":498},{""stimulus"":""img/green_ll/9.jpg"",""time"":559},{""stimulus"":""img/green_ll/10.jpg"",""time"":622},{""stimulus"":""img/green_ll/11.jpg"",""time"":684}]","[]"
"image-keyboard-response","159","122157","0.0-5.0-1.77","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","94","","img/green_ll/choose11.jpg","1","148","green","0.5","0.1","0.1","l","",""
"animation","160","122896","0.0-5.0-2.77","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","148","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":61},{""stimulus"":""img/green_ll/2.jpg"",""time"":123},{""stimulus"":""img/green_ll/3.jpg"",""time"":184},{""stimulus"":""img/green_ll/4.jpg"",""time"":246},{""stimulus"":""img/green_ll/5.jpg"",""time"":309},{""stimulus"":""img/green_ll/6.jpg"",""time"":372},{""stimulus"":""img/green_ll/7.jpg"",""time"":433},{""stimulus"":""img/green_ll/8.jpg"",""time"":494},{""stimulus"":""img/green_ll/9.jpg"",""time"":555},{""stimulus"":""img/green_ll/10.jpg"",""time"":616},{""stimulus"":""img/green_ll/11.jpg"",""time"":677}]","[]"
"image-keyboard-response","161","122927","0.0-5.0-1.78","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","31","","img/green_ll/choose11.jpg","1","147","green","0.5","0.1","0.1","l","",""
"animation","162","123673","0.0-5.0-2.78","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","147","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":64},{""stimulus"":""img/green_ll/2.jpg"",""time"":125},{""stimulus"":""img/green_ll/3.jpg"",""time"":187},{""stimulus"":""img/green_ll/4.jpg"",""time"":250},{""stimulus"":""img/green_ll/5.jpg"",""time"":312},{""stimulus"":""img/green_ll/6.jpg"",""time"":375},{""stimulus"":""img/green_ll/7.jpg"",""time"":437},{""stimulus"":""img/green_ll/8.jpg"",""time"":498},{""stimulus"":""img/green_ll/9.jpg"",""time"":561},{""stimulus"":""img/green_ll/10.jpg"",""time"":623},{""stimulus"":""img/green_ll/11.jpg"",""time"":685}]","[]"
"image-keyboard-response","163","123790","0.0-5.0-1.79","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","117","","img/green_ll/choose11.jpg","1","146","green","0.5","0.1","0.1","l","",""
"animation","164","124526","0.0-5.0-2.79","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","146","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":54},{""stimulus"":""img/green_ll/2.jpg"",""time"":115},{""stimulus"":""img/green_ll/3.jpg"",""time"":178},{""stimulus"":""img/green_ll/4.jpg"",""time"":240},{""stimulus"":""img/green_ll/5.jpg"",""time"":302},{""stimulus"":""img/green_ll/6.jpg"",""time"":363},{""stimulus"":""img/green_ll/7.jpg"",""time"":426},{""stimulus"":""img/green_ll/8.jpg"",""time"":488},{""stimulus"":""img/green_ll/9.jpg"",""time"":550},{""stimulus"":""img/green_ll/10.jpg"",""time"":612},{""stimulus"":""img/green_ll/11.jpg"",""time"":673}]","[]"
"image-keyboard-response","165","124631","0.0-5.0-1.80","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","105","","img/green_ll/choose11.jpg","1","145","green","0.5","0.1","0.1","w","",""
"animation","166","125377","0.0-5.0-2.80","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","","","","","","","145","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":64},{""stimulus"":""img/green_wl/2.jpg"",""time"":127},{""stimulus"":""img/green_wl/3.jpg"",""time"":188},{""stimulus"":""img/green_wl/4.jpg"",""time"":249},{""stimulus"":""img/green_wl/5.jpg"",""time"":311},{""stimulus"":""img/green_wl/6.jpg"",""time"":374},{""stimulus"":""img/green_wl/7.jpg"",""time"":436},{""stimulus"":""img/green_wl/8.jpg"",""time"":498},{""stimulus"":""img/green_wl/9.jpg"",""time"":559},{""stimulus"":""img/green_wl/10.jpg"",""time"":622},{""stimulus"":""img/green_wl/11.jpg"",""time"":685}]","[]"
"image-keyboard-response","167","125471","0.0-5.0-1.81","63ea5b93d1c6d38e1f57dcfa","bdp_lott","Sun Apr 09 2023 20:13:27 GMT-0400 (Eastern Daylight Time)","254296","red","green","","","","choice","","94","","img/green_wl/choose11.jpg","1","144","green","0.5","0.1","0.1","l","",""
