"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","111","91032","0.0-5.0-1.53","","639","","img/red_lw/choose11.jpg","2","172","red","0.5","0.5","0.5","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","112","91635","0.0-5.0-2.53","","","","","","172","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":112},{""stimulus"":""img/red_ll/3.jpg"",""time"":160},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":254},{""stimulus"":""img/red_ll/6.jpg"",""time"":312},{""stimulus"":""img/red_ll/7.jpg"",""time"":359},{""stimulus"":""img/red_ll/8.jpg"",""time"":407},{""stimulus"":""img/red_ll/9.jpg"",""time"":456},{""stimulus"":""img/red_ll/10.jpg"",""time"":509},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","113","92595","0.0-5.0-1.54","","959","","img/red_ll/choose11.jpg","1","171","green","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","114","93208","0.0-5.0-2.54","","","","","","171","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":57},{""stimulus"":""img/green_wl/2.jpg"",""time"":104},{""stimulus"":""img/green_wl/3.jpg"",""time"":155},{""stimulus"":""img/green_wl/4.jpg"",""time"":212},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":355},{""stimulus"":""img/green_wl/8.jpg"",""time"":412},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":503},{""stimulus"":""img/green_wl/11.jpg"",""time"":556}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","115","93857","0.0-5.0-1.55","","648","","img/green_wl/choose11.jpg","1","170","green","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","116","94459","0.0-5.0-2.55","","","","","","170","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":64},{""stimulus"":""img/green_wl/2.jpg"",""time"":111},{""stimulus"":""img/green_wl/3.jpg"",""time"":156},{""stimulus"":""img/green_wl/4.jpg"",""time"":203},{""stimulus"":""img/green_wl/5.jpg"",""time"":260},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":359},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":460},{""stimulus"":""img/green_wl/10.jpg"",""time"":511},{""stimulus"":""img/green_wl/11.jpg"",""time"":559}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","117","94909","0.0-5.0-1.56","","449","","img/green_wl/choose11.jpg","1","169","green","0.5","0.5","0.5","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","118","95516","0.0-5.0-2.56","","","","","","169","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":60},{""stimulus"":""img/green_ll/2.jpg"",""time"":105},{""stimulus"":""img/green_ll/3.jpg"",""time"":163},{""stimulus"":""img/green_ll/4.jpg"",""time"":206},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":307},{""stimulus"":""img/green_ll/7.jpg"",""time"":359},{""stimulus"":""img/green_ll/8.jpg"",""time"":409},{""stimulus"":""img/green_ll/9.jpg"",""time"":455},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":562}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","119","96475","0.0-5.0-1.57","","958","","img/green_ll/choose11.jpg","2","168","red","0.5","0.5","0.5","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","120","97088","0.0-5.0-2.57","","","","","","168","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":106},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":212},{""stimulus"":""img/red_ll/5.jpg"",""time"":260},{""stimulus"":""img/red_ll/6.jpg"",""time"":304},{""stimulus"":""img/red_ll/7.jpg"",""time"":356},{""stimulus"":""img/red_ll/8.jpg"",""time"":411},{""stimulus"":""img/red_ll/9.jpg"",""time"":456},{""stimulus"":""img/red_ll/10.jpg"",""time"":505},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","121","97463","0.0-5.0-1.58","","374","","img/red_ll/choose11.jpg","2","167","red","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","122","98067","0.0-5.0-2.58","","","","","","167","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":58},{""stimulus"":""img/red_lw/2.jpg"",""time"":111},{""stimulus"":""img/red_lw/3.jpg"",""time"":161},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":310},{""stimulus"":""img/red_lw/7.jpg"",""time"":360},{""stimulus"":""img/red_lw/8.jpg"",""time"":409},{""stimulus"":""img/red_lw/9.jpg"",""time"":454},{""stimulus"":""img/red_lw/10.jpg"",""time"":514},{""stimulus"":""img/red_lw/11.jpg"",""time"":558}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","123","98441","0.0-5.0-1.59","","373","","img/red_lw/choose11.jpg","2","166","red","0.5","0.5","0.5","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","124","99046","0.0-5.0-2.59","","","","","","166","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":63},{""stimulus"":""img/red_ll/2.jpg"",""time"":108},{""stimulus"":""img/red_ll/3.jpg"",""time"":159},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":258},{""stimulus"":""img/red_ll/6.jpg"",""time"":308},{""stimulus"":""img/red_ll/7.jpg"",""time"":356},{""stimulus"":""img/red_ll/8.jpg"",""time"":404},{""stimulus"":""img/red_ll/9.jpg"",""time"":454},{""stimulus"":""img/red_ll/10.jpg"",""time"":508},{""stimulus"":""img/red_ll/11.jpg"",""time"":559}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","125","99768","0.0-5.0-1.60","","722","","img/red_ll/choose11.jpg","1","165","green","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","126","100372","0.0-5.0-2.60","","","","","","165","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":156},{""stimulus"":""img/green_wl/4.jpg"",""time"":203},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":309},{""stimulus"":""img/green_wl/7.jpg"",""time"":355},{""stimulus"":""img/green_wl/8.jpg"",""time"":407},{""stimulus"":""img/green_wl/9.jpg"",""time"":455},{""stimulus"":""img/green_wl/10.jpg"",""time"":508},{""stimulus"":""img/green_wl/11.jpg"",""time"":556}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","127","100774","0.0-5.0-1.61","","401","","img/green_wl/choose11.jpg","1","164","green","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","128","101382","0.0-5.0-2.61","","","","","","164","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":159},{""stimulus"":""img/green_wl/4.jpg"",""time"":208},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":304},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":411},{""stimulus"":""img/green_wl/9.jpg"",""time"":459},{""stimulus"":""img/green_wl/10.jpg"",""time"":502},{""stimulus"":""img/green_wl/11.jpg"",""time"":562}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","129","101752","0.0-5.0-1.62","","369","","img/green_wl/choose11.jpg","1","163","green","0.5","0.5","0.5","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","130","102356","0.0-5.0-2.62","","","","","","163","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":57},{""stimulus"":""img/green_ll/2.jpg"",""time"":109},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":312},{""stimulus"":""img/green_ll/7.jpg"",""time"":360},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":453},{""stimulus"":""img/green_ll/10.jpg"",""time"":513},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","131","102896","0.0-5.0-1.63","","539","","img/green_ll/choose11.jpg","1","162","green","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","132","103504","0.0-5.0-2.63","","","","","","162","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":109},{""stimulus"":""img/green_wl/3.jpg"",""time"":157},{""stimulus"":""img/green_wl/4.jpg"",""time"":209},{""stimulus"":""img/green_wl/5.jpg"",""time"":253},{""stimulus"":""img/green_wl/6.jpg"",""time"":312},{""stimulus"":""img/green_wl/7.jpg"",""time"":361},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":456},{""stimulus"":""img/green_wl/10.jpg"",""time"":513},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","133","103877","0.0-5.0-1.64","","372","","img/green_wl/choose11.jpg","1","161","green","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","134","104488","0.0-5.0-2.64","","","","","","161","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":107},{""stimulus"":""img/green_wl/3.jpg"",""time"":163},{""stimulus"":""img/green_wl/4.jpg"",""time"":209},{""stimulus"":""img/green_wl/5.jpg"",""time"":258},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":363},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":454},{""stimulus"":""img/green_wl/10.jpg"",""time"":502},{""stimulus"":""img/green_wl/11.jpg"",""time"":563}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","135","104835","0.0-5.0-1.65","","346","","img/green_wl/choose11.jpg","1","160","green","0.5","0.5","0.5","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","136","105448","0.0-5.0-2.65","","","","","","160","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":58},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":210},{""stimulus"":""img/green_ll/5.jpg"",""time"":260},{""stimulus"":""img/green_ll/6.jpg"",""time"":309},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":413},{""stimulus"":""img/green_ll/9.jpg"",""time"":456},{""stimulus"":""img/green_ll/10.jpg"",""time"":508},{""stimulus"":""img/green_ll/11.jpg"",""time"":556}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","137","105781","0.0-5.0-1.66","","332","","img/green_ll/choose11.jpg","1","159","green","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","138","106389","0.0-5.0-2.66","","","","","","159","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":58},{""stimulus"":""img/green_wl/2.jpg"",""time"":107},{""stimulus"":""img/green_wl/3.jpg"",""time"":164},{""stimulus"":""img/green_wl/4.jpg"",""time"":211},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":308},{""stimulus"":""img/green_wl/7.jpg"",""time"":362},{""stimulus"":""img/green_wl/8.jpg"",""time"":412},{""stimulus"":""img/green_wl/9.jpg"",""time"":455},{""stimulus"":""img/green_wl/10.jpg"",""time"":506},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","139","106719","0.0-5.0-1.67","","329","","img/green_wl/choose11.jpg","1","158","green","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","140","107328","0.0-5.0-2.67","","","","","","158","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":58},{""stimulus"":""img/green_wl/2.jpg"",""time"":114},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":313},{""stimulus"":""img/green_wl/7.jpg"",""time"":361},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":456},{""stimulus"":""img/green_wl/10.jpg"",""time"":509},{""stimulus"":""img/green_wl/11.jpg"",""time"":558}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","141","107620","0.0-5.0-1.68","","291","","img/green_wl/choose11.jpg","1","157","green","0.5","0.5","0.5","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","142","108232","0.0-5.0-2.68","","","","","","157","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":59},{""stimulus"":""img/green_ll/2.jpg"",""time"":109},{""stimulus"":""img/green_ll/3.jpg"",""time"":155},{""stimulus"":""img/green_ll/4.jpg"",""time"":211},{""stimulus"":""img/green_ll/5.jpg"",""time"":253},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":354},{""stimulus"":""img/green_ll/8.jpg"",""time"":413},{""stimulus"":""img/green_ll/9.jpg"",""time"":461},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","143","108505","0.0-5.0-1.69","","272","","img/green_ll/choose11.jpg","1","156","green","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","144","109112","0.0-5.0-2.69","","","","","","156","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":59},{""stimulus"":""img/green_wl/2.jpg"",""time"":108},{""stimulus"":""img/green_wl/3.jpg"",""time"":160},{""stimulus"":""img/green_wl/4.jpg"",""time"":207},{""stimulus"":""img/green_wl/5.jpg"",""time"":264},{""stimulus"":""img/green_wl/6.jpg"",""time"":309},{""stimulus"":""img/green_wl/7.jpg"",""time"":360},{""stimulus"":""img/green_wl/8.jpg"",""time"":403},{""stimulus"":""img/green_wl/9.jpg"",""time"":462},{""stimulus"":""img/green_wl/10.jpg"",""time"":509},{""stimulus"":""img/green_wl/11.jpg"",""time"":559}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","145","109580","0.0-5.0-1.70","","467","","img/green_wl/choose11.jpg","1","155","green","0.5","0.5","0.5","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","146","110188","0.0-5.0-2.70","","","","","","155","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":57},{""stimulus"":""img/green_ll/2.jpg"",""time"":109},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":208},{""stimulus"":""img/green_ll/5.jpg"",""time"":258},{""stimulus"":""img/green_ll/6.jpg"",""time"":307},{""stimulus"":""img/green_ll/7.jpg"",""time"":354},{""stimulus"":""img/green_ll/8.jpg"",""time"":409},{""stimulus"":""img/green_ll/9.jpg"",""time"":460},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":557}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","147","110687","0.0-5.0-1.71","","498","","img/green_ll/choose11.jpg","1","154","green","0.5","0.5","0.5","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","148","111294","0.0-5.0-2.71","","","","","","154","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":58},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":162},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":256},{""stimulus"":""img/green_ll/6.jpg"",""time"":311},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":405},{""stimulus"":""img/green_ll/9.jpg"",""time"":456},{""stimulus"":""img/green_ll/10.jpg"",""time"":506},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","149","111951","0.0-5.0-1.72","","656","","img/green_ll/choose11.jpg","1","153","green","0.5","0.5","0.5","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","150","112560","0.0-5.0-2.72","","","","","","153","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":206},{""stimulus"":""img/green_ll/5.jpg"",""time"":258},{""stimulus"":""img/green_ll/6.jpg"",""time"":313},{""stimulus"":""img/green_ll/7.jpg"",""time"":359},{""stimulus"":""img/green_ll/8.jpg"",""time"":406},{""stimulus"":""img/green_ll/9.jpg"",""time"":453},{""stimulus"":""img/green_ll/10.jpg"",""time"":514},{""stimulus"":""img/green_ll/11.jpg"",""time"":561}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","151","113124","0.0-5.0-1.73","","564","","img/green_ll/choose11.jpg","1","152","green","0.5","0.5","0.5","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","152","113733","0.0-5.0-2.73","","","","","","152","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":58},{""stimulus"":""img/green_ll/2.jpg"",""time"":104},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":213},{""stimulus"":""img/green_ll/5.jpg"",""time"":257},{""stimulus"":""img/green_ll/6.jpg"",""time"":304},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":508},{""stimulus"":""img/green_ll/11.jpg"",""time"":555}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","153","114244","0.0-5.0-1.74","","510","","img/green_ll/choose11.jpg","1","151","green","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","154","114856","0.0-5.0-2.74","","","","","","151","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":61},{""stimulus"":""img/green_wl/2.jpg"",""time"":104},{""stimulus"":""img/green_wl/3.jpg"",""time"":155},{""stimulus"":""img/green_wl/4.jpg"",""time"":213},{""stimulus"":""img/green_wl/5.jpg"",""time"":258},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":409},{""stimulus"":""img/green_wl/9.jpg"",""time"":461},{""stimulus"":""img/green_wl/10.jpg"",""time"":509},{""stimulus"":""img/green_wl/11.jpg"",""time"":557}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","155","115475","0.0-5.0-1.75","","618","","img/green_wl/choose11.jpg","1","150","green","0.5","0.5","0.5","w","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","156","116086","0.0-5.0-2.75","","","","","","150","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":62},{""stimulus"":""img/green_wl/2.jpg"",""time"":105},{""stimulus"":""img/green_wl/3.jpg"",""time"":156},{""stimulus"":""img/green_wl/4.jpg"",""time"":211},{""stimulus"":""img/green_wl/5.jpg"",""time"":261},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":354},{""stimulus"":""img/green_wl/8.jpg"",""time"":411},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":505},{""stimulus"":""img/green_wl/11.jpg"",""time"":553}]","[]"
"","","","choice","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","image-keyboard-response","157","116922","0.0-5.0-1.76","","836","","img/green_wl/choose11.jpg","1","149","green","0.5","0.1","0.1","l","",""
"","","","","","614fe09fec9ce4a2a415476d","bdp_lott","Tue Mar 28 2023 05:44:41 GMT-0500 (Central Daylight Time)","348226","red","green","animation","158","117527","0.0-5.0-2.76","","","","","","149","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":63},{""stimulus"":""img/green_ll/2.jpg"",""time"":106},{""stimulus"":""img/green_ll/3.jpg"",""time"":158},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":263},{""stimulus"":""img/green_ll/6.jpg"",""time"":308},{""stimulus"":""img/green_ll/7.jpg"",""time"":355},{""stimulus"":""img/green_ll/8.jpg"",""time"":406},{""stimulus"":""img/green_ll/9.jpg"",""time"":459},{""stimulus"":""img/green_ll/10.jpg"",""time"":511},{""stimulus"":""img/green_ll/11.jpg"",""time"":555}]","[]"
