"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","numBlurs","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","52","235530","0.0-6.0-2.15","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","2389","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Andrew T</div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","OTHER"
"html-keyboard-response","53","235789","0.0-6.0-3.15","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Andrew T</font></div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3",""
"html-keyboard-response","54","236300","0.0-6.0-1.16","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","55","238019","0.0-6.0-2.16","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","1717","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Andrew T</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","OTHER"
"html-keyboard-response","56","238274","0.0-6.0-3.16","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Andrew T</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3",""
"html-keyboard-response","57","238779","0.0-6.0-1.17","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","58","242131","0.0-6.0-2.17","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","3350","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Vlad T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$55<br>for<br>5","0","54","55","5","OTHER"
"html-keyboard-response","59","242389","0.0-6.0-3.17","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Vlad T</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","0","54","55","5",""
"html-keyboard-response","60","242900","0.0-6.0-1.18","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","61","244501","0.0-6.0-2.18","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","1598","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Vlad T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5","SELF"
"html-keyboard-response","62","244764","0.0-6.0-3.18","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Vlad T</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5",""
"html-keyboard-response","63","245274","0.0-6.0-1.19","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","64","246901","0.0-6.0-2.19","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","1625","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Vlad T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5","SELF"
"html-keyboard-response","65","247164","0.0-6.0-3.19","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Vlad T</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5",""
"html-keyboard-response","66","247675","0.0-6.0-1.20","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","67","249748","0.0-6.0-2.20","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","2072","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Vlad T</div></div><div class='cr'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","SELF"
"html-keyboard-response","68","250002","0.0-6.0-3.20","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Vlad T</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5",""
"html-keyboard-response","69","250508","0.0-6.0-1.21","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","70","253229","0.0-6.0-2.21","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","2719","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Andrew T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3","OTHER"
"html-keyboard-response","71","253483","0.0-6.0-3.21","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Andrew T</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3",""
"html-keyboard-response","72","253996","0.0-6.0-1.22","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","73","257101","0.0-6.0-2.22","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","3103","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Vlad T</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5","SELF"
"html-keyboard-response","74","257363","0.0-6.0-3.22","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Vlad T</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5",""
"html-keyboard-response","75","257874","0.0-6.0-1.23","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","76","260972","0.0-6.0-2.23","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","3097","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Andrew T</div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3","OTHER"
"html-keyboard-response","77","261228","0.0-6.0-3.23","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>Andrew T</font></div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3",""
"html-keyboard-response","78","261740","0.0-6.0-1.24","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","79","263010","0.0-6.0-2.24","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","1267","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Daniella P</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1","OTHER"
"html-keyboard-response","80","263268","0.0-6.0-3.24","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Daniella P</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1",""
"html-keyboard-response","81","263781","0.0-6.0-1.25","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","82","265562","0.0-6.0-2.25","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","1779","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Elizabeth L</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4","OTHER"
"html-keyboard-response","83","265818","0.0-6.0-3.25","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Elizabeth L</font></div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4",""
"html-keyboard-response","84","266320","0.0-6.0-1.26","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","85","267509","0.0-6.0-2.26","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","1187","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Elizabeth L</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4","OTHER"
"html-keyboard-response","86","267768","0.0-6.0-3.26","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Elizabeth L</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4",""
"","","","","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","","fullscreenexit","87","267781","fullscreenexit","","","","","","","","","","","",""
"fullscreen","87","268780","0.0-7.0","5b9b422307c6960001614c35","bdp_sd","Tue Mar 28 2023 22:44:26 GMT-0400 (Eastern Daylight Time)","268781","","","","","","","","","true","","","","","","","","",""
"html-keyboard-response","88","269290","0.0-8.0","","","","","","null","","","","","","","","","null","","","","","","",""
