"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","52","116547","0.0-6.0-2.15","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","836","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>galmy s</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5","SELF"
"html-keyboard-response","53","116801","0.0-6.0-3.15","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>galmy s</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5",""
"html-keyboard-response","54","117303","0.0-6.0-1.16","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","55","118718","0.0-6.0-2.16","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1413","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>galmy s</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5","SELF"
"html-keyboard-response","56","118971","0.0-6.0-3.16","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>galmy s</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5",""
"html-keyboard-response","57","119474","0.0-6.0-1.17","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","58","120984","0.0-6.0-2.17","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1507","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>galmy s</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5","SELF"
"html-keyboard-response","59","121237","0.0-6.0-3.17","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>galmy s</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5",""
"html-keyboard-response","60","121739","0.0-6.0-1.18","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","61","123074","0.0-6.0-2.18","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1333","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>eric s</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","SELF"
"html-keyboard-response","62","123327","0.0-6.0-3.18","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>eric s</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3",""
"html-keyboard-response","63","123830","0.0-6.0-1.19","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","64","124889","0.0-6.0-2.19","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1057","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>galmy s</div></div><div class='cr'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","SELF"
"html-keyboard-response","65","125144","0.0-6.0-3.19","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>galmy s</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5",""
"html-keyboard-response","66","125647","0.0-6.0-1.20","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","67","126321","0.0-6.0-2.20","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","671","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>cheri h</div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33<br>for<br>yourself","$80<br>for<br>2","1","33","80","2","SELF"
"html-keyboard-response","68","126574","0.0-6.0-3.20","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>cheri h</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$33<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br>for<br>yourself","$80<br>for<br>2","1","33","80","2",""
"html-keyboard-response","69","127077","0.0-6.0-1.21","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","70","127973","0.0-6.0-2.21","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","893","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>galmy s</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$80<br>for<br>yourself","$85<br>for<br>5","1","80","85","5","SELF"
"html-keyboard-response","71","128226","0.0-6.0-3.21","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>galmy s</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","1","80","85","5",""
"html-keyboard-response","72","128729","0.0-6.0-1.22","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","73","129601","0.0-6.0-2.22","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","870","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>eric s</div></div><div class='cr'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3","SELF"
"html-keyboard-response","74","129854","0.0-6.0-3.22","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>eric s</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$24<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3",""
"html-keyboard-response","75","130356","0.0-6.0-1.23","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","76","131215","0.0-6.0-2.23","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","856","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>bill h</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1","SELF"
"html-keyboard-response","77","131467","0.0-6.0-3.23","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$31<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>bill h</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1",""
"html-keyboard-response","78","131971","0.0-6.0-1.24","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","79","132828","0.0-6.0-2.24","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","854","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>eric s</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","SELF"
"html-keyboard-response","80","133081","0.0-6.0-3.24","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>eric s</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3",""
"html-keyboard-response","81","133583","0.0-6.0-1.25","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","82","134237","0.0-6.0-2.25","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","652","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>galmy s</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5","SELF"
"html-keyboard-response","83","134491","0.0-6.0-3.25","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>galmy s</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5",""
"html-keyboard-response","84","134993","0.0-6.0-1.26","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","85","135626","0.0-6.0-2.26","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","631","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>justin w</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4","SELF"
"html-keyboard-response","86","135880","0.0-6.0-3.26","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>justin w</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4",""
"","","","","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","fullscreenexit","87","135932","fullscreenexit","","","","","","","","","","","","","",""
"fullscreen","87","136883","0.0-7.0","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","","","","","","true","","","","","","","","",""
"html-keyboard-response","88","137388","0.0-8.0","","","","","","","","","","","null","","","","null","","","","","","",""
