"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","numBlurs","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","52","108820","0.0-6.0-2.15","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","953","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>JS</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3","SELF"
"html-keyboard-response","53","109073","0.0-6.0-3.15","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>JS</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3",""
"html-keyboard-response","54","109575","0.0-6.0-1.16","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","55","110575","0.0-6.0-2.16","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","998","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>MM</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2","OTHER"
"html-keyboard-response","56","110827","0.0-6.0-3.16","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>MM</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2",""
"html-keyboard-response","57","111329","0.0-6.0-1.17","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","58","113144","0.0-6.0-2.17","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","1814","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>RT</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5","SELF"
"html-keyboard-response","59","113396","0.0-6.0-3.17","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>RT</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5",""
"html-keyboard-response","60","113897","0.0-6.0-1.18","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","61","115271","0.0-6.0-2.18","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","1371","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>AM</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br>for<br>yourself","$75<br>for<br>4","0","55","75","4","OTHER"
"html-keyboard-response","62","115523","0.0-6.0-3.18","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>AM</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$55<br>for<br>yourself","$75<br>for<br>4","0","55","75","4",""
"html-keyboard-response","63","116025","0.0-6.0-1.19","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","64","117925","0.0-6.0-2.19","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","1898","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>RT</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5","SELF"
"html-keyboard-response","65","118177","0.0-6.0-3.19","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>RT</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5",""
"html-keyboard-response","66","118679","0.0-6.0-1.20","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","67","119629","0.0-6.0-2.20","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","949","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>RT</div></div><div class='cr'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5","SELF"
"html-keyboard-response","68","119882","0.0-6.0-3.20","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>RT</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5",""
"html-keyboard-response","69","120384","0.0-6.0-1.21","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","70","121170","0.0-6.0-2.21","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","784","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>RT</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5","SELF"
"html-keyboard-response","71","121422","0.0-6.0-3.21","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>RT</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5",""
"html-keyboard-response","72","121925","0.0-6.0-1.22","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","73","123332","0.0-6.0-2.22","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","1406","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>JS</div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3","OTHER"
"html-keyboard-response","74","123586","0.0-6.0-3.22","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>JS</font></div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3",""
"html-keyboard-response","75","124087","0.0-6.0-1.23","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","76","125066","0.0-6.0-2.23","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","978","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>JS</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3","OTHER"
"html-keyboard-response","77","125318","0.0-6.0-3.23","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>JS</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3",""
"html-keyboard-response","78","125820","0.0-6.0-1.24","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","79","127175","0.0-6.0-2.24","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","1353","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>RT</div></div><div class='cr'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","SELF"
"html-keyboard-response","80","127427","0.0-6.0-3.24","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>RT</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5",""
"html-keyboard-response","81","127930","0.0-6.0-1.25","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","82","128914","0.0-6.0-2.25","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","982","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>ts</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1","OTHER"
"html-keyboard-response","83","129166","0.0-6.0-3.25","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>ts</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1",""
"html-keyboard-response","84","129667","0.0-6.0-1.26","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","85","130223","0.0-6.0-2.26","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","554","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>AM</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4","SELF"
"html-keyboard-response","86","130475","0.0-6.0-3.26","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$69<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>AM</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4",""
"","","","","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","","fullscreenexit","87","130523","fullscreenexit","","","","","","","","","","","",""
"fullscreen","87","131478","0.0-7.0","5ba863a346de410001ecfb2a","bdp_sd","Sun Apr 02 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","131478","","","","","","","","","true","","","","","","","","",""
"html-keyboard-response","88","131979","0.0-8.0","","","","","","null","","","","","","","","","null","","","","","","",""
