"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","numBlurs","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","52","335850","0.0-6.0-2.15","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","1930","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>John P</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$55<br>for<br>5","0","54","55","5","SELF"
"html-keyboard-response","53","336102","0.0-6.0-3.15","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>John P</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","0","54","55","5",""
"html-keyboard-response","54","336604","0.0-6.0-1.16","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","55","340490","0.0-6.0-2.16","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","3883","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>John P</div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5","SELF"
"html-keyboard-response","56","340743","0.0-6.0-3.16","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>John P</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5",""
"html-keyboard-response","57","341246","0.0-6.0-1.17","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","58","342618","0.0-6.0-2.17","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","1370","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>John P</div></div><div class='cr'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$78<br>for<br>yourself","$80<br>for<br>5","1","78","80","5","SELF"
"html-keyboard-response","59","342871","0.0-6.0-3.17","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>John P</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","1","78","80","5",""
"html-keyboard-response","60","343373","0.0-6.0-1.18","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","61","345066","0.0-6.0-2.18","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","1692","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Carlos V</div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3","OTHER"
"html-keyboard-response","62","345318","0.0-6.0-3.18","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>Carlos V</font></div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3",""
"html-keyboard-response","63","345820","0.0-6.0-1.19","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","64","347137","0.0-6.0-2.19","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","1316","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Carlos V</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","OTHER"
"html-keyboard-response","65","347389","0.0-6.0-3.19","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Carlos V</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3",""
"html-keyboard-response","66","347891","0.0-6.0-1.20","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","67","349554","0.0-6.0-2.20","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","1662","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Tony O</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4","OTHER"
"html-keyboard-response","68","349806","0.0-6.0-3.20","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Tony O</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4",""
"html-keyboard-response","69","350309","0.0-6.0-1.21","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","70","352538","0.0-6.0-2.21","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","2227","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>John P</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","SELF"
"html-keyboard-response","71","352790","0.0-6.0-3.21","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>John P</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5",""
"html-keyboard-response","72","353292","0.0-6.0-1.22","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","73","355731","0.0-6.0-2.22","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","2437","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>John P</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5","SELF"
"html-keyboard-response","74","355983","0.0-6.0-3.22","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>John P</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5",""
"html-keyboard-response","75","356484","0.0-6.0-1.23","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","76","358266","0.0-6.0-2.23","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","1781","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Peter G</div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15<br>for<br>yourself","$35<br>for<br>2","1","15","35","2","OTHER"
"html-keyboard-response","77","358519","0.0-6.0-3.23","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Peter G</font></div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15<br>for<br>yourself","$35<br>for<br>2","1","15","35","2",""
"html-keyboard-response","78","359020","0.0-6.0-1.24","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","79","361506","0.0-6.0-2.24","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","2485","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Peter G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2","OTHER"
"html-keyboard-response","80","361758","0.0-6.0-3.24","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>Peter G</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2",""
"html-keyboard-response","81","362265","0.0-6.0-1.25","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","82","365073","0.0-6.0-2.25","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","2807","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Tony O</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4","OTHER"
"html-keyboard-response","83","365326","0.0-6.0-3.25","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>Tony O</font></div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4",""
"html-keyboard-response","84","365828","0.0-6.0-1.26","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","85","367682","0.0-6.0-2.26","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","1853","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Tony O</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$30<br>for<br>4","1","25","30","4","SELF"
"html-keyboard-response","86","367933","0.0-6.0-3.26","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Tony O</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","1","25","30","4",""
"","","","","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","","fullscreenexit","87","367954","fullscreenexit","","","","","","","","","","","",""
"fullscreen","87","368935","0.0-7.0","608d0831835bd8f85ac9237e","bdp_sd","Sat Mar 25 2023 19:08:43 GMT-0400 (Eastern Daylight Time)","368935","","","","","","","","","true","","","","","","","","",""
"html-keyboard-response","88","369436","0.0-8.0","","","","","","null","","","","","","","","","null","","","","","","",""
