"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","51","396376","0.0-6.0-1.15","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","52","400050","0.0-6.0-2.15","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","3673","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Brittany O</div></div><div class='cr'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$19<br>for<br>yourself","$25<br>for<br>4","1","19","25","4","OTHER"
"html-keyboard-response","53","400302","0.0-6.0-3.15","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Brittany O</font></div></div><div class='cr'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$19<br>for<br>yourself","$25<br>for<br>4","1","19","25","4",""
"html-keyboard-response","54","400803","0.0-6.0-1.16","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","55","402880","0.0-6.0-2.16","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","2076","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Madyson S</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$47<br>for<br>yourself","$50<br>for<br>5","0","47","50","5","SELF"
"html-keyboard-response","56","403131","0.0-6.0-3.16","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Madyson S</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","0","47","50","5",""
"html-keyboard-response","57","403632","0.0-6.0-1.17","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","58","407229","0.0-6.0-2.17","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","3595","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>William C</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11<br>for<br>yourself","$30<br>for<br>2","1","11","30","2","OTHER"
"html-keyboard-response","59","407480","0.0-6.0-3.17","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>William C</font></div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11<br>for<br>yourself","$30<br>for<br>2","1","11","30","2",""
"html-keyboard-response","60","407981","0.0-6.0-1.18","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","61","410832","0.0-6.0-2.18","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","2851","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Emory V</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1","OTHER"
"html-keyboard-response","62","411083","0.0-6.0-3.18","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Emory V</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1",""
"html-keyboard-response","63","411585","0.0-6.0-1.19","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","64","416656","0.0-6.0-2.19","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","5069","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Brittany O</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4","SELF"
"html-keyboard-response","65","416908","0.0-6.0-3.19","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Brittany O</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4",""
"html-keyboard-response","66","417409","0.0-6.0-1.20","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","67","423178","0.0-6.0-2.20","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","5767","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Brittany O</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4","SELF"
"html-keyboard-response","68","423429","0.0-6.0-3.20","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Brittany O</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4",""
"html-keyboard-response","69","423931","0.0-6.0-1.21","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","70","428215","0.0-6.0-2.21","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","4283","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>William C</div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15<br>for<br>yourself","$35<br>for<br>2","1","15","35","2","OTHER"
"html-keyboard-response","71","428467","0.0-6.0-3.21","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>William C</font></div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15<br>for<br>yourself","$35<br>for<br>2","1","15","35","2",""
"html-keyboard-response","72","428969","0.0-6.0-1.22","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","73","431128","0.0-6.0-2.22","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","2158","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Madyson S</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5","SELF"
"html-keyboard-response","74","431379","0.0-6.0-3.22","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Madyson S</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5",""
"html-keyboard-response","75","431881","0.0-6.0-1.23","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","76","438513","0.0-6.0-2.23","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","6630","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Brittany O</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4","SELF"
"html-keyboard-response","77","438764","0.0-6.0-3.23","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Brittany O</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4",""
"html-keyboard-response","78","439265","0.0-6.0-1.24","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","79","442856","0.0-6.0-2.24","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","3590","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Madyson S</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5","SELF"
"html-keyboard-response","80","443108","0.0-6.0-3.24","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Madyson S</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5",""
"html-keyboard-response","81","443609","0.0-6.0-1.25","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","82","449644","0.0-6.0-2.25","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","6034","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Diane M</div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","OTHER"
"html-keyboard-response","83","449896","0.0-6.0-3.25","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Diane M</font></div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3",""
"html-keyboard-response","84","450397","0.0-6.0-1.26","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","85","452344","0.0-6.0-2.26","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offer","","","1946","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Diane M</div></div><div class='cr'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3","SELF"
"html-keyboard-response","86","452596","0.0-6.0-3.26","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Diane M</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$24<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3",""
"","","","","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","fullscreenexit","87","452619","fullscreenexit","","","","","","","","","","","","","",""
"fullscreen","87","453598","0.0-7.0","60ae62a5004d7bdf5428bb95","bdp_sd","Tue Apr 04 2023 12:28:28 GMT-0700 (Pacific Daylight Time)","453598","","","","","","","","","true","","","","","","","","",""
"html-keyboard-response","88","454099","0.0-8.0","","","","","","","","","","","null","","","","null","","","","","","",""
