"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","numBlurs","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","52","629517","0.0-6.0-2.15","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","2374","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Steve P</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4","SELF"
"html-keyboard-response","53","629778","0.0-6.0-3.15","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Steve P</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4",""
"html-keyboard-response","54","630281","0.0-6.0-1.16","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","55","632323","0.0-6.0-2.16","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","2038","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Brian R</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5","SELF"
"html-keyboard-response","56","632586","0.0-6.0-3.16","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Brian R</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5",""
"html-keyboard-response","57","633090","0.0-6.0-1.17","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","58","635045","0.0-6.0-2.17","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","1952","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Brian R</div></div><div class='cr'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$78<br>for<br>yourself","$80<br>for<br>5","1","78","80","5","SELF"
"html-keyboard-response","59","635306","0.0-6.0-3.17","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Brian R</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","1","78","80","5",""
"html-keyboard-response","60","635810","0.0-6.0-1.18","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","61","639541","0.0-6.0-2.18","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","3728","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Steve P</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4","OTHER"
"html-keyboard-response","62","639802","0.0-6.0-3.18","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Steve P</font></div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4",""
"html-keyboard-response","63","640306","0.0-6.0-1.19","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","64","642571","0.0-6.0-2.19","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","2261","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Steve P</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4","OTHER"
"html-keyboard-response","65","642826","0.0-6.0-3.19","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Steve P</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4",""
"html-keyboard-response","66","643330","0.0-6.0-1.20","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","67","646340","0.0-6.0-2.20","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","3006","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Jen M</div></div><div class='cr'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3","OTHER"
"html-keyboard-response","68","646594","0.0-6.0-3.20","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Jen M</font></div></div><div class='cr'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3",""
"html-keyboard-response","69","647098","0.0-6.0-1.21","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","70","649045","0.0-6.0-2.21","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","1944","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Brian R</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$55<br>for<br>5","0","54","55","5","SELF"
"html-keyboard-response","71","649306","0.0-6.0-3.21","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Brian R</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","0","54","55","5",""
"html-keyboard-response","72","649810","0.0-6.0-1.22","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","73","651676","0.0-6.0-2.22","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","1863","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Tagean M</div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31<br>for<br>yourself","$85<br>for<br>1","1","31","85","1","OTHER"
"html-keyboard-response","74","651937","0.0-6.0-3.22","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Tagean M</font></div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","1","31","85","1",""
"html-keyboard-response","75","652442","0.0-6.0-1.23","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","76","654515","0.0-6.0-2.23","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","2070","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Brenden V</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15<br>for<br>yourself","$35<br>for<br>2","0","15","35","2","OTHER"
"html-keyboard-response","77","654771","0.0-6.0-3.23","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Brenden V</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15<br>for<br>yourself","$35<br>for<br>2","0","15","35","2",""
"html-keyboard-response","78","655282","0.0-6.0-1.24","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","79","659094","0.0-6.0-2.24","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","3809","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Steve P</div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4","OTHER"
"html-keyboard-response","80","659354","0.0-6.0-3.24","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Steve P</font></div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4",""
"html-keyboard-response","81","659858","0.0-6.0-1.25","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","82","662192","0.0-6.0-2.25","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","2331","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Jen M</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3","OTHER"
"html-keyboard-response","83","662450","0.0-6.0-3.25","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Jen M</font></div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3",""
"html-keyboard-response","84","662954","0.0-6.0-1.26","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","85","664100","0.0-6.0-2.26","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","1142","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Brenden V</div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br>for<br>yourself","$80<br>for<br>2","1","33","80","2","OTHER"
"html-keyboard-response","86","664354","0.0-6.0-3.26","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Brenden V</font></div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br>for<br>yourself","$80<br>for<br>2","1","33","80","2",""
"","","","","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","","fullscreenexit","87","664411","fullscreenexit","","","","","","","","","","","",""
"fullscreen","87","665361","0.0-7.0","5e223f4219295951f846dd16","bdp_sd","Sat Mar 25 2023 20:05:37 GMT-0400 (Eastern Daylight Time)","665362","","","","","","","","","true","","","","","","","","",""
"html-keyboard-response","88","665865","0.0-8.0","","","","","","null","","","","","","","","","null","","","","","","",""
