"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen","numBlurs"
"html-keyboard-response","52","302208","0.0-6.0-3.15","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Aiesha K</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br>for<br>yourself","$80<br>for<br>2","0","33","80","2","",""
"html-keyboard-response","53","302720","0.0-6.0-1.16","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","54","304661","0.0-6.0-2.16","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","1940","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>John J</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3","OTHER",""
"html-keyboard-response","55","304918","0.0-6.0-3.16","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>John J</font></div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3","",""
"html-keyboard-response","56","305430","0.0-6.0-1.17","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","57","309615","0.0-6.0-2.17","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","4184","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Tyree N</div></div><div class='cr'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4","SELF",""
"html-keyboard-response","58","309882","0.0-6.0-3.17","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Tyree N</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$49<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4","",""
"html-keyboard-response","59","310397","0.0-6.0-1.18","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","60","313228","0.0-6.0-2.18","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","2829","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Tyree N</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$30<br>for<br>4","1","25","30","4","OTHER",""
"html-keyboard-response","61","313482","0.0-6.0-3.18","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>Tyree N</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","1","25","30","4","",""
"html-keyboard-response","62","313994","0.0-6.0-1.19","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","63","315533","0.0-6.0-2.19","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","1538","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Kate C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","SELF",""
"html-keyboard-response","64","315797","0.0-6.0-3.19","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Kate C</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","",""
"html-keyboard-response","65","316310","0.0-6.0-1.20","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","66","322222","0.0-6.0-2.20","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","5911","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Tyree N</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4","OTHER",""
"html-keyboard-response","67","322476","0.0-6.0-3.20","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>Tyree N</font></div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4","",""
"html-keyboard-response","68","322987","0.0-6.0-1.21","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","69","325436","0.0-6.0-2.21","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","2448","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Tyree N</div></div><div class='cr'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19<br>for<br>yourself","$25<br>for<br>4","1","19","25","4","SELF",""
"html-keyboard-response","70","325696","0.0-6.0-3.21","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Tyree N</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$19<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19<br>for<br>yourself","$25<br>for<br>4","1","19","25","4","",""
"html-keyboard-response","71","326208","0.0-6.0-1.22","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","72","329300","0.0-6.0-2.22","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","3090","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Aiesha K</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15<br>for<br>yourself","$35<br>for<br>2","0","15","35","2","OTHER",""
"html-keyboard-response","73","329553","0.0-6.0-3.22","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Aiesha K</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15<br>for<br>yourself","$35<br>for<br>2","0","15","35","2","",""
"html-keyboard-response","74","330064","0.0-6.0-1.23","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","75","334296","0.0-6.0-2.23","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","4231","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>John J</div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","OTHER",""
"html-keyboard-response","76","334564","0.0-6.0-3.23","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>John J</font></div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","",""
"html-keyboard-response","77","335076","0.0-6.0-1.24","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","78","345597","0.0-6.0-2.24","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","10520","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Kate C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5","SELF",""
"html-keyboard-response","79","345864","0.0-6.0-3.24","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Kate C</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5","",""
"html-keyboard-response","80","346377","0.0-6.0-1.25","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","81","358413","0.0-6.0-2.25","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","12034","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Tyree N</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4","OTHER",""
"html-keyboard-response","82","358671","0.0-6.0-3.25","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Tyree N</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4","",""
"html-keyboard-response","83","359184","0.0-6.0-1.26","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","84","361424","0.0-6.0-2.26","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","2238","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>John J</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3","OTHER",""
"html-keyboard-response","85","361689","0.0-6.0-3.26","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>John J</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3","",""
"","","","","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","","","fullscreenexit","86","361699","fullscreenexit","","","","","","","","","","",""
"fullscreen","86","362702","0.0-7.0","63d83eafdd418ada3528719e","bdp_sd","Mon Mar 27 2023 16:49:31 GMT-0400 (Eastern Daylight Time)","362703","","","","","","","","true","","","","","","","","","",""
"html-keyboard-response","87","363214","0.0-8.0","","","","","","null","","","","","","","","null","","","","","","","",""
"pavlovia","88","363222","0.0-9.0","","","","","","","","","","","","","","","","","","","","","",""
"instructions","89","365007","0.0-10.0","","","","","[{""page_index"":0,""viewing_time"":1785}]","1785","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","blur","90","365024","blurevent","","","","","","","","","","","1"
"","","","","","","","","","","","focus","90","2062479","focusevent","","","","","","","","","","",""
"","","","","","","","","","","","blur","90","2063187","blurevent","","","","","","","","","","",""
"","","","","","","","","","","","focus","90","4436165","focusevent","","","","","","","","","","",""
